track_id,name,artist,songwriters,duration,genres,album,created_at,updated_at
97478,dark,Shannon Snyder,Cathy Giles,1415,either,film,2023-09-14T03:49:53.198975,2024-08-27T23:00:20.861549
66933,first,Douglas Perez,Dawn Martinez,987,focus,explain,2024-10-28T06:25:51.543744,2024-09-07T16:31:22.102667
98350,deal,Deborah Gutierrez,Sharon Weaver,1861,first,how,2023-10-24T18:08:09.140834,2024-04-24T19:48:29.617636
1832,drop,Tiffany Mills,Wyatt Swanson,558,represent,shoulder,2024-09-19T16:47:40.248241,2024-06-03T03:22:28.955653
7726,surface,William Sanders,James Barber,1913,morning,different,2024-12-27T15:47:30.844476,2024-09-28T00:47:13.680939
92644,describe,Jennifer Mccarthy,Patrick Delacruz,2103,without,feeling,2024-07-23T01:52:56.737540,2024-02-08T15:06:54.514564
95813,language,Heather Adams,Wendy Leon,2920,smile,fall,2024-09-28T21:11:59.890825,2024-06-02T02:51:26.526534
78507,worker,Brian Williamson,Sarah Bell,971,really,change,2023-04-12T01:14:11.396243,2024-07-22T22:09:42.369428
18603,half,Steven Vance,Vanessa Robbins,397,region,former,2023-04-12T10:59:09.312393,2024-10-22T16:04:41.957990
27680,on,Brandon Williams,Tara Howell,311,investment,leg,2023-03-11T02:10:09.931870,2024-11-07T19:55:18.528577
50145,class,Bradley Miller,Judith Walker,420,decision,color,2023-02-21T14:22:32.971988,2024-10-22T05:42:22.536538
93436,ok,Dustin Williams,Bobby Mercado,1566,moment,call,2024-11-10T14:20:12.284995,2024-03-06T17:53:58.914431
672,ready,James Brown,Melissa Wagner,2351,personal,rest,2024-06-14T16:16:56.586395,2024-05-04T09:19:15.504212
41142,ago,Wendy Henderson,Mandy Vaughn,662,work,toward,2023-05-24T20:09:13.009295,2024-09-19T05:40:28.249083
86093,glass,Cindy Watson,Susan Smith,3438,eat,right,2024-08-20T23:37:25.819935,2024-11-04T16:09:52.253552
38506,deep,Benjamin Reid,Edward Woodard,385,now,increase,2024-04-23T02:42:57.639886,2024-10-16T14:35:45.536689
86818,business,James Wilson,Duane Costa,2247,prevent,apply,2024-05-08T18:07:54.168347,2024-03-12T01:49:38.851998
4274,price,Brittany Taylor,David Kennedy,2911,he,section,2023-12-27T04:20:46.291707,2024-08-01T22:11:13.187432
78236,suggest,John Nielsen,Angela Jensen,2811,stay,prepare,2023-10-07T05:09:32.913986,2024-05-25T13:56:37.715610
96761,human,Sandra Martinez,Rebecca Russell,1833,less,fall,2024-09-17T13:11:13.609867,2024-10-01T08:44:17.325401
85751,least,Wyatt Bartlett,Ethan Castaneda,806,ahead,trade,2024-03-27T18:14:34.888142,2024-09-06T14:30:03.614371
77326,exactly,Laura Ellis,Mary Harvey,842,budget,small,2024-11-10T00:10:00.521945,2024-07-08T18:44:50.201343
66179,simple,Laurie Beck,Sara Alvarez,2560,election,thing,2023-05-28T04:00:04.122508,2024-09-17T19:39:22.654599
9008,simple,Lee Ryan,Jacob Martin,155,fine,me,2024-02-19T12:58:44.502988,2024-06-24T09:47:21.279299
83396,information,Jamie Melendez,Amanda Bryant,995,career,form,2023-10-15T18:14:06.189410,2024-09-01T02:15:01.879023
34311,service,Brent Huff,David Hess,1007,several,above,2024-04-05T17:35:01.501889,2024-04-08T18:00:14.931607
40331,suffer,Cory Lopez,Holly Jones,3291,think,we,2024-09-10T20:34:21.273010,2024-08-04T03:01:39.100573
41861,sometimes,Carl Gilmore,James Murphy,3420,price,course,2024-08-02T11:13:08.967362,2024-07-16T06:18:46.866222
43966,strategy,Katrina Rodriguez,Edward Howard,3403,truth,likely,2024-11-15T04:37:04.939309,2025-01-11T09:47:03.462797
73832,when,Brian Alvarez,Tanya White,3518,owner,bring,2023-07-22T14:20:55.445573,2024-08-19T01:12:15.060556
41367,indeed,Kristin Vasquez,Mary Roberts,1649,child,industry,2024-10-21T17:22:42.435499,2024-09-11T20:45:15.131554
91966,result,Mary Holt,Frank Carter,1179,process,amount,2024-12-13T19:52:02.432068,2024-02-22T18:40:31.002758
42702,fill,Scott Thomas,Michael Robinson,891,answer,each,2023-03-23T00:45:41.341519,2024-09-08T17:44:37.836204
85041,reason,Allison Lowery,Caleb Dunn,3448,cell,official,2024-06-03T07:27:16.970544,2024-08-03T18:48:10.764515
4419,fill,Meagan Tate,Jeremy Torres,1355,between,explain,2024-08-19T18:47:23.571389,2024-04-02T15:30:14.886760
36980,special,Vanessa Boyd,Nancy Lawson,447,tax,against,2023-06-06T07:36:00.620981,2024-12-02T00:14:04.981254
44817,affect,Mrs. Tamara Davis DVM,Robert Baker,2680,very,send,2023-12-05T01:20:15.478591,2024-03-23T12:07:32.458323
10887,green,Sarah Dunlap,William Thomas,2528,course,single,2024-10-17T18:20:08.347601,2024-12-19T20:44:18.378480
96889,generation,Pamela Hardy,Valerie Weaver,1938,fill,wear,2023-07-21T03:04:24.545532,2024-10-22T20:42:59.089990
56812,foreign,Michael Allen,Michael Harris,4,simple,worry,2023-11-19T10:25:09.176577,2024-02-05T14:48:53.554943
76805,group,Raymond Nunez,Vickie Reed,2545,medical,simple,2024-07-18T16:35:53.742912,2025-01-12T11:29:30.733448
77148,large,Emily Gonzalez,Dana Mcdaniel,1102,happy,also,2023-10-07T13:21:27.303638,2024-05-13T08:30:14.497205
66141,animal,Louis Mora,Phillip Bridges,2121,TV,social,2024-05-19T00:16:56.020959,2024-03-23T13:27:43.313220
50926,so,Sarah Knox,Christopher Arias,3593,author,about,2024-06-04T05:52:36.070255,2024-05-31T23:18:49.633836
12840,country,Keith Jackson,Jessica Galvan,2905,keep,candidate,2024-10-22T04:37:48.874334,2024-05-16T18:50:44.803947
13034,listen,Joseph Wood,Alex Cole,2729,yourself,talk,2023-02-12T10:28:55.314581,2024-04-29T06:36:08.494610
88780,interest,Cheryl Miller,Joshua Rogers,3483,dog,material,2023-06-12T09:41:59.989423,2024-06-06T23:06:39.855313
92663,later,Anthony Mullins,Michael Duncan,2160,star,consumer,2023-08-18T16:04:03.597810,2025-01-27T18:19:45.749805
98421,like,Elizabeth Tate,Kristina Miller,275,born,list,2023-05-01T13:05:06.156847,2024-09-17T09:10:33.800674
2246,next,Andrew Carroll,Ricardo Stevenson,983,main,land,2023-05-31T05:39:57.708446,2024-04-07T14:57:46.666754
16105,group,Allison Howard,Kaitlin Hudson,268,act,if,2023-03-21T05:17:45.740489,2024-08-01T18:52:48.310688
65619,usually,Joseph Woods,Lisa Dudley,3103,agree,support,2023-07-16T20:59:25.678731,2024-09-25T21:18:59.531770
62155,ten,Jose Mccarty,Dwayne Miller,3229,police,offer,2024-02-04T19:36:37.398297,2024-12-11T11:51:17.331270
3589,party,Linda Baker,Kathleen Scott,505,audience,together,2023-11-09T16:44:00.807698,2024-12-05T11:08:29.739928
37969,live,Brenda Castaneda,Steven Velasquez,2337,voice,class,2024-04-17T13:21:26.906411,2024-07-25T12:46:20.430974
49181,three,Tammy Donaldson,Randy Griffin PhD,18,front,door,2023-05-07T09:10:19.860021,2024-09-10T18:07:49.505604
16627,study,Kelsey Mann,Cynthia Swanson,555,seek,staff,2025-01-19T14:57:51.245111,2024-03-08T23:54:45.680615
43733,than,Marcus Munoz,Vincent Mcfarland,3023,hit,involve,2024-03-02T22:50:57.817594,2025-01-17T02:23:16.334151
59517,local,Karen Moran,Morgan Glass,3296,heavy,certainly,2024-08-25T03:39:35.950602,2024-03-19T22:38:47.522272
86115,view,Russell Drake,Nicholas Edwards,3442,across,many,2023-04-05T23:37:44.604774,2024-08-28T14:49:02.693579
68419,budget,Andrea Dixon,Stephanie Quinn,2147,yet,do,2024-03-03T01:02:42.249759,2024-04-06T03:42:16.745010
3379,range,Adrian Gibson,Ms. Lydia Lopez,2273,make,however,2023-01-28T14:40:48.740852,2024-06-20T01:59:01.581892
77523,interesting,Rachel Newman,Andrew Young PhD,660,final,picture,2025-01-16T01:04:48.502276,2024-08-17T12:48:26.355574
57915,able,Margaret Scott,Timothy Mckenzie,1830,strategy,thing,2023-08-23T21:09:56.959576,2024-02-11T11:46:52.856669
62380,fact,Luis Terry,Ryan Stephenson,3282,seek,much,2024-01-18T20:31:22.461571,2024-10-22T05:21:38.837442
94881,fact,Barbara Stewart DVM,Barbara Cohen,3187,a,executive,2023-10-26T07:38:34.041543,2024-04-02T18:14:39.172713
76010,rather,Shelly Moore,Jaime Jones,1718,true,unit,2023-04-18T17:13:54.668941,2024-12-01T06:36:17.819229
31371,than,Michelle Moore,Sarah Patterson,681,family,child,2024-09-24T01:07:21.362651,2024-12-02T21:56:09.709152
33279,authority,Carlos Massey,George Taylor,2223,dinner,commercial,2024-06-29T17:18:08.478414,2024-11-04T14:37:52.708071
87405,education,Stuart Martinez,Ryan Washington,1911,reflect,maintain,2023-02-08T21:06:20.826650,2024-04-12T12:22:48.252708
13025,work,Sara Scott,Matthew Perez,2487,develop,physical,2024-02-21T11:34:49.669987,2024-08-12T01:50:57.705893
25735,system,Kerri Hansen,Katherine Reynolds,3369,us,parent,2024-05-27T10:19:54.223617,2024-03-02T15:26:44.555094
3880,let,Sandra Cook,Brandon Knight,380,such,development,2023-09-26T03:40:43.610545,2024-05-14T19:23:06.711320
79416,attorney,Jennifer Fry,Mary Park,2568,top,though,2024-07-08T22:54:31.315746,2024-12-14T18:00:53.343099
62397,some,Jesus Bennett,Richard Roberts,2355,job,wish,2023-10-12T05:06:11.847897,2024-12-15T12:52:14.893914
70612,to,John Green,David Ray,1127,authority,drive,2023-09-18T04:20:08.116976,2024-11-07T05:42:26.983039
47546,beyond,Michael Bennett,Dr. Jessica Williams DVM,1689,should,education,2023-11-24T15:29:32.070491,2024-09-20T12:30:17.143012
54104,within,Ronald Cohen,Lauren Lee,837,red,somebody,2025-01-25T03:03:14.942052,2024-08-17T22:11:30.952816
39373,point,Michael Cooper,Thomas Nichols,1969,director,shoulder,2023-02-08T04:48:57.053211,2024-06-15T22:50:50.667976
76043,field,Susan Mcmahon,John Johnson,1144,possible,style,2025-01-22T09:16:34.032193,2024-08-19T09:26:15.830328
2586,nature,Jennifer Burns,Alicia Ashley,866,just,travel,2023-10-21T22:49:00.462136,2024-03-02T14:49:40.961550
79585,stock,Matthew Stephens,David Rowe,1720,important,foreign,2024-11-27T06:53:15.417637,2024-12-14T21:45:27.924594
27683,start,Zachary Michael,Judy Wagner,2448,attention,manage,2024-12-24T07:58:22.510648,2024-05-02T04:50:56.233121
4689,across,Peter Walton,Stephen Mckee,468,remember,wait,2024-05-14T00:35:06.507175,2024-05-31T18:30:49.368737
50535,market,Heather Foster,Monica Bailey,2410,control,our,2024-10-17T01:10:01.207826,2024-04-06T01:51:07.050388
25153,city,Todd Lewis,Aaron Potter,3168,read,throughout,2024-04-24T11:28:39.856292,2024-11-14T14:21:25.679365
81097,again,James Garcia,Lisa Williams,1802,reflect,who,2023-05-22T17:32:59.036094,2024-04-01T20:08:41.654660
89327,news,Stephanie Jones,Angela Alvarez,2928,it,smile,2024-03-10T06:39:21.549536,2024-03-07T20:39:49.572162
39951,small,Ryan Howell,Jeremiah Martin,1513,far,need,2024-10-16T00:41:49.616523,2024-08-31T09:44:17.519954
44627,center,Daniel Conway,Chad Johnson,1461,win,share,2023-07-18T20:17:44.772401,2024-05-03T15:58:33.492182
9572,case,Jason Hayes,Richard Mathews,2066,cover,never,2024-04-02T05:55:54.332605,2024-08-01T10:55:04.163967
83713,adult,Patricia Holmes MD,Anne Summers,341,number,be,2023-04-12T09:11:06.004656,2024-02-07T22:06:31.996178
11387,challenge,James Jacobs,Victoria Shaffer,3031,civil,condition,2025-01-08T20:05:24.183095,2024-02-21T00:53:28.327669
83499,throughout,Melanie Caldwell,Jade Cook,587,partner,another,2024-11-19T18:32:27.452282,2024-08-12T17:08:23.650841
47418,who,Marissa Cox,Kevin Charles,2854,game,hard,2024-05-22T12:57:31.089092,2025-01-12T01:34:39.031631
3014,feeling,Kirsten Haynes,Leah White,400,hand,college,2023-04-19T08:52:33.846565,2024-04-05T15:20:47.169168
60942,fine,Christine Martinez,Alice Wagner,2429,case,born,2023-08-17T04:20:33.048150,2024-11-04T03:06:44.411639
27525,that,Meghan Johnson,Jesse Carter,850,morning,pass,2024-06-17T06:29:52.489799,2024-02-21T08:16:43.598386
61586,billion,Samantha Hernandez,Donald Garner,418,return,manager,2024-08-04T00:42:27.109060,2024-11-25T04:40:25.921862
13992,student,Timothy Cox,Lucas Lucas,3584,simply,ready,2024-04-20T01:26:33.305414,2024-12-31T23:53:19.413093
6947,past,Jessica White,Jason Villegas,1758,on,strong,2023-11-14T15:43:17.429001,2024-05-24T15:54:14.146074
15484,themselves,Brooke Petersen,Joe Bautista,905,live,former,2023-06-29T21:20:45.602164,2024-03-12T03:15:35.440789
13126,hope,Jacqueline Martinez,Tiffany Barron,1185,despite,yard,2024-04-11T23:28:15.931778,2025-01-21T11:38:49.197417
56813,world,Maria Mccoy,Kathryn Kim,1425,rest,beyond,2024-07-28T03:19:32.971229,2024-04-09T12:54:32.554919
24983,his,Anthony Lane,Richard Mendoza,2323,budget,this,2024-06-24T16:02:05.445136,2024-02-20T12:19:32.575735
29708,decade,Timothy Eaton,Raymond Walker,801,stuff,energy,2024-02-07T22:23:51.990264,2024-09-05T05:01:10.725909
29141,truth,Steven White,Christine Walker,783,cell,protect,2024-04-20T14:02:08.946432,2024-10-31T05:17:15.558278
93117,more,Eric Wu,Robert Harris,588,group,find,2023-08-06T09:07:09.702014,2024-07-14T22:50:02.216655
80007,everybody,Anthony Brown,Dawn Bradford,3208,play,side,2023-08-24T13:05:20.933444,2024-06-26T05:23:03.162091
69571,throw,Vanessa Greer,David Jordan,230,government,be,2023-04-16T18:42:39.244322,2024-12-14T16:32:40.022500
40682,box,Jeremy Stevens,Carla Reynolds,2023,my,radio,2023-02-22T06:02:28.493245,2024-02-21T01:10:29.498532
4704,senior,Eric Johnson,Susan Burgess,1161,ago,somebody,2023-02-17T12:34:42.585577,2025-01-23T16:56:51.691803
49284,appear,Cynthia Mitchell,Samantha Harper,80,article,size,2024-07-27T02:58:58.509391,2024-11-21T22:04:00.352868
43029,image,Juan Moore,Kimberly Fischer,2468,she,eye,2024-12-31T21:53:24.837613,2024-11-13T20:18:13.552678
7775,keep,Joanna Winters,Tracy Coleman,2041,mention,clearly,2024-04-15T04:30:38.088201,2024-09-11T04:59:19.114039
38049,performance,Christopher Fox,Vanessa Clark,137,society,impact,2024-05-03T02:43:20.095961,2024-07-19T05:03:07.533108
43011,assume,John Lewis,Courtney Cruz,272,fine,of,2023-12-25T01:41:08.673075,2024-04-07T00:35:31.164684
68264,store,Misty Benton,Brittany Willis,348,month,goal,2023-03-01T14:37:45.482199,2024-03-23T21:05:50.927618
33464,young,David Morales,John Cohen,1864,television,money,2023-08-30T14:33:37.448922,2024-09-06T16:28:07.901225
43108,arm,Marisa Parker,Michael Solis,807,many,fire,2023-08-16T18:50:57.233638,2024-08-14T13:03:35.313254
52008,leader,Thomas Clark,Johnny Parker,2416,after,right,2024-09-15T05:32:36.177595,2024-09-29T21:10:32.515265
168,chance,Richard Edwards,Stephanie Allen,1808,speak,then,2025-01-26T02:00:53.389611,2024-12-29T22:00:10.781605
65223,pick,Mitchell Johnson,Julie Farmer,319,loss,president,2024-02-24T06:27:01.338655,2024-09-09T10:37:42.472694
49033,plant,Matthew Forbes,Nicolas Ortiz,150,water,paper,2024-10-21T15:02:58.224717,2024-10-24T16:10:02.115776
17167,moment,Anna Salinas,Catherine Ortiz,782,management,catch,2024-03-01T15:20:32.742254,2024-07-27T18:45:18.383852
64645,inside,Carlos Roberts,Matthew Maldonado,571,week,hard,2024-09-29T19:35:42.179665,2024-12-01T04:04:24.889924
2984,gun,Anthony Torres,Victor Tucker,657,phone,sign,2024-02-09T18:41:04.801407,2024-05-30T14:32:48.185567
36521,less,Tammy Gordon,Theodore Robinson,2194,author,dark,2024-08-08T21:47:13.790391,2024-03-09T04:06:37.826784
57056,song,Veronica Barton,Joseph Scott,1343,authority,similar,2023-09-19T13:04:58.100708,2024-05-19T17:31:07.974235
7448,size,Benjamin Garcia,Christopher Smith,2163,reveal,half,2024-11-10T16:06:10.555298,2024-02-27T19:24:41.631131
16637,happen,Gregory Armstrong,Tiffany Clements,2690,her,particular,2024-02-04T23:53:40.248097,2024-04-09T02:34:51.011894
49111,include,Alexandra Matthews,Jacob Gonzales,3088,director,imagine,2023-09-15T19:23:18.368371,2024-11-11T13:05:00.807642
49787,behavior,Jordan Hayes,Sara Williams MD,3515,oil,care,2024-10-21T08:29:02.292892,2024-10-08T07:37:35.945246
56646,control,Carolyn Shea,Austin Morgan,2819,population,into,2023-06-21T21:30:49.161465,2024-12-20T01:33:28.834615
15050,by,Jason Castro,Greg Turner,3577,hundred,office,2024-03-29T02:14:07.377916,2024-03-01T17:06:16.510248
90930,American,Joseph Davenport,Chelsea Graham,643,more,loss,2024-05-13T00:26:45.332533,2024-02-24T16:02:41.164200
38845,someone,Cindy Barry,Maria Lowe,2606,wall,size,2023-07-27T06:06:32.469863,2024-05-17T08:26:13.625337
53913,image,Kelly Wright,Jesse Baker II,2497,benefit,nor,2023-04-20T20:33:39.475872,2024-04-19T21:10:10.481077
56712,consumer,Amy Spencer,Paula Dyer,2063,hit,actually,2023-07-16T04:45:19.426446,2024-06-13T01:08:30.159639
31994,want,Lauren Lewis,Kyle Lee,1619,share,local,2024-07-25T09:46:37.933039,2024-04-15T15:43:57.499137
84467,building,Margaret Murray,Mrs. Anna Hall,2492,key,boy,2023-10-23T07:23:19.620094,2024-06-06T11:42:28.611957
82240,simply,David Avery,Brenda Cole,2458,break,tell,2024-03-28T14:15:12.370174,2024-04-04T12:20:25.789070
94592,general,Jerry Vaughan,Robert Nguyen,123,final,leader,2024-07-12T15:33:51.500887,2024-08-01T05:12:45.722257
34514,real,Benjamin Porter,Nancy Payne,1994,catch,for,2023-02-02T17:41:56.536028,2024-10-03T13:58:16.195648
10516,piece,Tracy Freeman PhD,James Rodriguez,2383,occur,threat,2024-03-02T19:24:16.649795,2024-07-13T05:17:11.013107
57741,field,Adam Hamilton,Jennifer Patterson,2048,vote,lot,2023-06-08T12:06:08.566173,2024-07-01T11:07:47.150283
5010,rule,Allison Myers,Maria Acosta,2184,amount,nor,2024-12-21T22:39:45.030884,2024-11-28T21:16:15.866221
45636,thus,Roberto Ballard,Daniel Barnes,216,believe,walk,2023-05-18T16:34:48.343343,2024-06-13T17:58:41.178452
79964,generation,Joseph Little,Paul Graham,28,future,life,2023-08-02T17:03:08.197965,2024-02-08T01:24:18.114982
21021,standard,Amanda Murphy,James Rivera,2458,also,goal,2025-01-23T20:59:22.510127,2024-06-09T05:16:18.605912
71194,professor,Lauren Whitney,Chelsea Serrano,1350,body,financial,2023-12-24T11:41:44.561854,2024-02-19T19:58:27.843269
76020,anything,Stanley Ramirez,Jenny Anderson,3238,your,particularly,2024-07-23T04:08:50.580120,2024-05-22T15:36:25.358835
92615,art,Daniel Wright,Rebecca Murray,778,across,lay,2023-08-23T08:48:05.050312,2024-10-27T19:08:14.335574
