track_id,name,artist,songwriters,duration,genres,album,created_at,updated_at
19783,list,Susan Calhoun,Amy Briggs,3162,finish,consumer,2024-03-06T13:30:56.684858,2024-03-26T00:20:22.575073
39638,news,Phillip Atkinson,Mr. Logan Beard,2696,couple,up,2023-07-07T07:18:52.174933,2024-06-14T14:33:10.178955
64589,operation,Tracy Martin,Joshua Daugherty MD,1375,teacher,condition,2023-05-20T08:41:12.031104,2024-07-20T06:56:36.370358
40736,note,Amy Petty,Natalie Burnett,402,help,college,2023-02-11T03:37:12.614652,2025-01-03T22:20:03.549196
26581,whether,Samantha Blair,Cameron Jackson,810,particular,reflect,2024-09-25T03:56:56.712013,2024-03-07T16:20:39.764162
52528,quality,Ashley Garcia,Kathryn Short,3545,toward,history,2023-12-25T13:35:22.209661,2024-04-18T13:58:04.629242
53837,response,Christopher Johnson,Christopher Robinson,661,day,security,2025-01-25T18:09:53.682513,2024-05-12T10:01:26.711538
40319,among,Catherine Rice,Mike Crane,1457,read,full,2024-05-05T17:52:45.109116,2024-04-17T04:44:25.284191
65893,forget,Jonathan Wagner,Ryan Davidson,2459,expect,wall,2024-07-03T11:09:12.567125,2024-04-26T13:57:29.044493
34701,throughout,Christina Young,Tyler Sanchez,3171,discussion,area,2023-03-17T12:52:39.684656,2024-10-25T01:25:50.323122
86964,customer,Kimberly Calderon,Tara Walter,14,produce,phone,2024-02-02T07:15:40.155691,2024-10-22T15:18:42.915300
40783,still,Sarah Golden,Kayla Owens DDS,14,safe,our,2024-11-17T18:32:04.955250,2024-05-25T01:18:18.801391
49665,piece,Travis Flores,Jessica Andrews,3434,bill,explain,2023-11-12T21:20:35.918495,2024-06-14T18:06:44.916583
60690,minute,Amy Davis,Jeffrey King,537,number,building,2024-12-26T19:50:49.110230,2024-09-30T06:47:20.105123
85021,hair,Kim Hayes,Chase Scott,2942,consider,catch,2023-06-26T22:07:36.958925,2024-05-13T14:17:53.562833
53654,foot,Alan Rodriguez,Ray Clarke,2251,six,apply,2023-10-24T14:19:16.690598,2024-03-17T12:31:27.867933
88355,discussion,Stephen Cox,Mr. William Johnson,1957,billion,subject,2023-11-21T23:54:23.195556,2024-09-28T03:16:37.394017
23498,bed,Brandon Davenport,Maria James,1146,century,city,2024-01-23T15:46:09.181973,2024-02-02T17:48:28.361019
1620,after,Ashley Jensen,Tara Powell,1245,cause,life,2023-05-18T00:31:32.672304,2024-05-01T16:41:39.328053
19087,effect,Joe Costa,John Flores,1337,on,imagine,2023-02-24T09:15:32.640139,2024-05-12T14:22:44.999537
79827,particular,Andrea Rodriguez,Tyler Franklin,3104,experience,young,2023-02-13T17:48:20.807893,2024-04-07T09:19:46.613356
54746,safe,Jay Wilson,Scott Williamson,706,stage,help,2024-10-26T10:34:06.526903,2024-02-12T21:23:27.297375
24060,person,Ashley Taylor,Jackie Smith,2365,win,budget,2024-05-21T23:27:38.427271,2024-08-05T05:20:57.691626
81145,color,Michael Caldwell,Stephanie Rocha,2082,mean,turn,2024-04-11T17:58:43.340856,2024-05-13T10:38:28.772254
493,to,Ryan Smith,Oscar Smith,3458,score,ok,2024-06-14T03:03:19.603889,2024-02-21T08:39:18.959776
98748,too,Christopher Cunningham,Craig Mullins,1223,nation,performance,2025-01-11T00:01:54.586209,2024-03-08T04:27:21.397054
93002,something,Brent Hansen,Sarah Matthews,690,conference,board,2024-03-01T21:08:14.221874,2024-02-17T17:15:39.291800
65222,itself,Devin Clark,Stuart Kramer,2766,enter,program,2023-06-19T20:18:35.184510,2024-06-19T14:16:05.252098
33484,deep,Laura Shaw,Anthony Campbell,2035,sound,contain,2023-05-27T03:40:37.816961,2024-12-16T03:30:14.993172
35465,than,Kristi Meyers,Robert Nguyen,2204,gas,politics,2023-02-11T01:23:09.442742,2024-09-06T00:32:06.632883
97462,surface,Nancy Barnes,Erin Dickson,888,book,line,2023-05-25T13:19:12.602036,2024-11-02T14:54:16.584202
36297,you,Jason Wright,Diana Cisneros,2585,old,form,2024-10-14T22:14:56.676897,2024-12-02T04:52:32.397382
38459,rich,Michael Newton,Christopher Barnes,3433,project,generation,2023-09-10T06:10:20.972012,2024-06-30T13:31:18.177910
69624,finally,Daniel Bush,Samantha Wilson,1571,market,visit,2023-10-06T02:36:17.912023,2024-03-31T03:39:44.580961
28635,for,Sean Oneill,Howard Hart,333,shoulder,knowledge,2024-07-16T08:11:34.463919,2025-01-09T09:20:18.710966
27908,national,Jennifer Silva,Jeffrey Gray,213,air,even,2024-02-01T00:47:46.868829,2024-08-29T19:44:15.547781
92512,walk,Rebecca Gibson,Michelle Rodriguez,2180,window,purpose,2023-04-12T04:32:26.777678,2024-10-02T07:55:23.893726
7441,try,John Pruitt,Elizabeth Branch,2004,perform,actually,2023-03-30T00:50:03.115753,2024-03-10T14:15:16.687544
86243,learn,Jasmin Romero,Cody Lawson,683,strong,manager,2024-12-26T10:10:07.297433,2024-02-11T14:28:12.840443
91673,plan,James Hobbs,Amanda Butler,791,board,wall,2023-09-07T20:31:24.417979,2024-11-24T21:00:30.526886
49756,well,Lauren Lee,Ellen Mason,2373,rate,eight,2023-11-14T17:17:55.380163,2025-01-10T18:15:26.521920
35399,within,Lisa Wright,Katie Nguyen,325,perform,next,2024-10-01T05:39:10.639507,2024-07-21T06:20:03.552671
10530,national,Erin Knapp,Erin Bridges,3032,report,public,2025-01-01T16:14:23.508614,2025-01-10T11:45:01.960411
14115,age,Richard Harris,Mary Sanchez MD,1872,whole,two,2025-01-16T21:14:27.947171,2024-03-14T12:07:27.228660
1641,continue,Robert Evans,Sean Bullock,3518,car,firm,2024-08-04T18:26:29.199218,2024-06-19T02:26:23.926830
2690,partner,Christian Rice,Joshua Patel,2338,leg,card,2023-03-14T10:46:31.473401,2024-07-10T09:39:22.307832
70079,price,Brenda Hill,William Smith,55,explain,rock,2023-12-03T17:06:09.187447,2025-01-06T01:35:46.335641
25950,life,Paul Alvarado,Nicole Marsh,2069,leave,buy,2024-04-03T13:09:16.073339,2024-10-28T19:47:15.790358
99995,price,Edwin Jones,Michelle English,2822,enough,ask,2024-03-31T13:16:44.473981,2024-11-03T04:45:12.915900
5290,seat,Brooke Hernandez,Kimberly Salas,1361,act,husband,2023-02-28T06:13:51.281323,2024-10-01T06:33:59.506218
27232,current,Brandon Bauer Jr.,Nancy Miranda,1877,customer,point,2023-03-17T06:27:31.866551,2024-02-07T23:56:32.578540
33847,PM,Todd Kramer,Brian Reyes,892,situation,within,2023-09-30T22:13:35.347919,2024-09-23T06:14:29.220293
15452,author,Eric Hughes Jr.,Mario Smith,919,action,energy,2024-02-08T11:03:15.241245,2024-12-15T04:59:22.311223
72529,may,Lisa Martin,Nicole Shaw,2211,likely,employee,2024-09-26T15:35:05.669855,2024-12-26T19:33:53.658657
20017,team,Gary Butler,Timothy Powell,2802,decade,determine,2024-04-12T23:05:34.129981,2024-03-06T13:37:11.990713
61554,citizen,Adam Cain,Katherine Coffey,2755,agree,suddenly,2023-09-24T22:30:37.126597,2024-04-16T10:00:52.154304
95282,approach,Michael Hawkins,Catherine Christian,169,heart,soon,2023-02-10T09:13:18.428626,2024-09-19T22:54:09.325750
97148,reason,Jamie Huffman,Angela Jimenez,928,involve,able,2023-12-03T18:33:14.513754,2024-10-08T16:05:08.445913
30902,onto,Alfred Cohen,Susan Aguirre,3185,candidate,daughter,2024-06-15T18:08:00.235279,2024-04-07T16:30:24.532370
83683,sit,Alan Robinson,David Johnson,370,there,wonder,2024-02-03T13:17:17.337809,2024-05-28T11:20:33.576463
14521,evidence,Robert Stewart,Michael Reid,2604,without,name,2024-07-28T22:19:07.419768,2024-09-06T04:56:42.499273
8863,decision,Michelle Myers,Michael Brady,1663,evidence,write,2023-02-14T02:26:00.008745,2024-10-15T21:00:14.783365
62048,sure,Ian Garza,Scott Lewis,2991,soldier,bed,2024-07-10T21:11:16.298750,2024-08-09T12:32:18.940799
52262,common,Jeremiah Liu,Jose Durham,2810,lead,buy,2024-06-20T13:42:24.279001,2024-06-16T19:30:13.815555
35420,movie,Loretta West MD,David Levine,897,again,recognize,2024-09-11T04:51:46.488123,2024-02-23T10:56:49.238019
38555,because,Stacey Castro,Eric Beard DDS,2504,task,specific,2024-02-01T13:20:34.111621,2024-05-01T03:34:19.646589
11597,base,Kimberly Alexander,Stephanie Valdez,2275,price,trouble,2024-01-05T07:13:03.725332,2025-01-08T23:27:56.666729
71578,sort,Sara Macdonald,Jonathan Welch,368,resource,training,2024-08-26T00:08:34.546208,2024-08-15T17:15:59.764593
38384,catch,Megan Collins,Ann Howe,657,some,thing,2024-02-11T01:55:12.411212,2024-06-18T15:18:44.203428
16497,live,Raymond Santiago,Justin Armstrong DVM,456,summer,miss,2023-08-29T18:02:49.784274,2024-04-26T19:43:07.234315
25310,new,Allen Ortiz,Penny Lewis,2209,building,foot,2024-09-17T22:27:38.883862,2024-08-13T19:12:34.300998
47429,series,Michael Johnson,Thomas Freeman,31,seat,term,2023-06-01T18:12:59.247700,2024-12-24T19:12:29.929787
61144,parent,Natalie Holt,Becky Phillips,2685,television,unit,2023-12-18T13:32:00.137023,2024-12-23T09:42:53.146721
65163,debate,Megan Flores,Sara Turner,1873,art,could,2023-03-03T20:33:34.889949,2024-04-12T12:56:40.096770
31106,nearly,Anna Garza,Travis Whitaker,3091,far,third,2024-11-03T15:07:52.741548,2024-03-03T20:47:54.141670
54080,couple,Tracey Reynolds,Jerry Parsons,264,too,ever,2024-01-26T21:24:58.190791,2024-03-10T03:52:21.369857
92938,clearly,Lindsey Lowery,Yolanda Vang,2704,according,low,2024-10-26T03:17:16.931471,2024-06-29T23:40:42.078299
69593,she,David Walter,Autumn Williams,272,around,bed,2023-06-03T03:15:30.568010,2024-05-17T18:17:41.225082
60889,step,Michael Davis,Luis Valencia,37,first,everybody,2023-11-03T10:18:27.351769,2024-06-22T04:00:46.655234
19668,two,Christopher Moore,Joshua Terry,2103,difference,write,2024-10-10T19:08:15.961289,2024-06-20T05:41:24.395400
2013,leg,Troy Wright,Tommy Flores,2309,hold,white,2023-10-18T18:48:17.066264,2024-07-18T16:01:46.064241
10470,direction,Larry Turner,Theresa Allen,717,charge,close,2023-05-20T13:17:53.852183,2024-05-28T07:25:32.512378
19540,too,Tyler Dalton,Corey Berry,613,husband,behind,2024-10-02T14:54:20.368944,2024-05-11T05:30:06.776521
20267,yet,Cindy Rodriguez,Jennifer Mccullough,1681,senior,reduce,2023-06-08T22:39:36.118403,2024-12-05T15:18:02.977500
54666,dream,Shelly Hester,Lance Shaw,2423,seem,discover,2024-03-09T08:21:53.562598,2024-10-28T23:39:16.757769
84490,spring,Melissa Phillips,Christopher Moss,31,beyond,since,2024-01-04T04:35:32.521757,2024-02-10T02:45:11.018621
11468,sister,Rachel Kim,Anthony Mckenzie,267,option,help,2024-06-10T19:16:33.080011,2024-02-10T19:08:34.542930
72920,radio,Amy Wilson,Mark Murphy,2119,identify,newspaper,2023-07-22T09:17:04.544471,2024-09-18T16:29:45.833381
72727,various,John Riley,Victoria Bauer,1175,yeah,south,2024-11-09T04:03:40.936036,2024-08-10T04:18:58.827720
44356,process,Tamara Walker,April Lopez,3515,leg,buy,2025-01-28T12:49:34.247262,2024-03-26T19:11:21.492915
14356,program,Matthew Decker,Eric Walker,3572,life,religious,2023-04-10T02:12:53.822659,2024-11-10T06:27:05.153414
95788,between,Edward Alvarado,Benjamin Butler,2038,bring,where,2025-01-05T06:05:55.134730,2025-01-22T16:46:30.473593
22065,Congress,Gina Kim,Connie Bell,1079,spring,evening,2024-02-20T05:06:00.112001,2024-11-02T19:01:24.934098
33464,production,Jeremiah Santana,Paul Berger,1245,long,even,2024-01-26T19:52:48.450174,2024-02-14T13:33:16.176392
99514,live,Kenneth Lopez,Becky Johnston,1021,pick,happen,2024-01-31T22:57:44.873214,2024-12-15T11:34:57.631080
68827,network,Linda Mcdonald,Shawn Kim,2599,machine,certain,2023-03-24T10:27:45.808700,2024-07-15T03:47:35.341535
7460,continue,Brett Hurst,Damon Williams,1845,seat,mention,2024-11-30T17:08:12.200081,2024-04-12T23:11:12.895233
46762,live,Peter Ellison,Brandi Garcia,577,cut,own,2024-11-22T15:32:01.954717,2024-06-27T07:35:43.168754
21068,tax,Joseph Maynard,Jeffrey Davis,690,good,task,2024-12-11T07:18:10.790568,2024-03-26T22:08:43.919225
51702,personal,Stephen White,Sandra Jacobs,2317,where,quite,2023-06-04T02:24:39.397043,2024-12-24T07:43:18.035115
97206,game,Kevin Goodman,Paul Davis,2092,fight,war,2024-01-15T23:22:05.068891,2025-01-21T19:25:02.629943
95741,push,Jamie Cannon,Frank Mcmahon,2408,sometimes,second,2023-04-02T03:54:36.805171,2024-03-21T12:42:35.012403
91413,sister,George Woods,Jessica Johnson,330,consider,clear,2023-11-04T09:55:46.517904,2024-08-28T06:27:53.645205
92604,million,David Morrison,Samantha Kim,3448,old,sing,2024-12-08T21:09:08.842108,2024-12-27T11:27:24.318398
59597,age,Andrew Sawyer,William Larson,2956,accept,quickly,2024-07-23T19:19:55.182759,2024-09-10T03:58:05.315563
60820,this,Troy Garcia,Shawn Garcia,1516,decade,best,2023-06-08T21:31:05.999286,2024-02-21T07:09:55.668456
16642,prepare,Norman Wilson,Cynthia Sharp,1722,data,too,2024-09-06T02:33:19.386890,2024-06-08T00:50:22.763787
85246,play,Felicia Kramer,Matthew Simmons,2397,focus,third,2024-03-14T20:36:13.855871,2024-07-16T05:59:37.397622
49421,believe,Randy Johnson,Jacob Bryant,815,end,set,2023-11-22T16:02:48.115273,2024-09-10T21:56:18.645932
34759,care,Joshua Bullock,Danielle Russell,2371,far,magazine,2024-10-10T06:36:01.001892,2024-12-04T02:29:13.944108
94063,practice,Kelly Hanson,Jennifer Jones,343,believe,lose,2024-02-27T16:12:30.454180,2024-02-01T03:07:03.467407
33502,watch,Devon Brown,Alex Morgan,3118,interesting,before,2024-02-27T21:05:28.858193,2024-05-24T22:30:04.627840
73617,rise,Joshua Mitchell,Jason Harris,659,series,century,2024-08-08T03:22:34.167814,2024-12-21T00:55:12.619424
76931,also,Tracy Prince,Linda Weber,1371,chair,trouble,2025-01-18T12:18:05.157973,2024-03-04T08:23:02.957012
75068,member,Becky Taylor,Angela Mann,573,a,student,2023-05-17T12:21:46.188929,2024-06-30T09:48:04.505577
50576,college,Martha Braun,Jill Estrada,1065,support,friend,2024-07-30T07:13:42.921960,2024-05-25T10:33:14.835412
74321,trip,Vincent Cooper,Jacqueline Brown,2609,under,laugh,2024-03-12T19:35:58.270614,2024-01-31T15:59:28.651616
43825,throw,Victor Moore,Brendan Barnett,1389,record,enough,2024-11-25T01:39:08.744406,2024-04-29T10:42:13.584010
6340,candidate,Caitlyn Bailey,Robert Pace,2911,nothing,remember,2024-05-08T14:27:04.588264,2025-01-07T00:39:27.756969
71923,happy,James Miller,Stephen Johnson,1309,not,cost,2024-02-17T11:28:39.842695,2024-11-13T10:21:03.275681
62251,production,Joseph Russo DVM,Thomas Taylor,844,stand,near,2024-04-14T08:40:28.923580,2024-12-14T21:59:09.293004
13014,memory,William Cole,Chelsea Foley,2582,physical,why,2024-06-06T02:41:18.695917,2024-12-31T07:00:53.095973
52820,road,Rachel Mitchell,Rachel Fox,102,hear,record,2023-02-09T14:04:58.396995,2024-04-21T14:58:39.864928
63114,similar,Michelle Larson,Robert Hall,349,there,south,2024-04-15T13:32:01.030557,2024-07-02T02:30:25.091104
67158,situation,Gregory Garcia,Frank Perez,1662,lead,if,2023-03-30T10:58:09.602042,2024-06-30T10:01:39.491504
3189,have,Rebecca Scott,Jamie Jenkins,642,effect,recognize,2024-05-21T10:40:30.437388,2024-02-06T09:43:54.634107
47139,bag,Ethan Love,Dana Sanchez,2951,occur,discuss,2023-02-08T09:10:42.164039,2024-12-27T10:17:43.582995
79953,training,David Evans,Christine Page,2206,write,wife,2023-05-25T07:29:28.544546,2025-01-20T23:24:31.652212
74857,suggest,Matthew Carpenter,Melanie Mosley,598,include,could,2023-09-24T19:10:59.549492,2024-10-10T14:59:29.227165
29597,add,Rachel Smith,William Hobbs,3290,crime,five,2024-03-07T20:38:58.483584,2025-01-09T02:59:45.619703
10426,head,Michael Jensen,Nathan Martinez,2851,low,field,2025-01-17T19:30:49.572114,2024-04-18T13:38:53.421705
64317,that,John White,Robert Morris,938,thing,side,2023-10-10T17:33:05.794130,2024-04-27T17:18:20.639935
18680,ahead,Crystal Costa,Christopher Pearson,205,charge,those,2024-06-15T12:44:13.252243,2024-12-15T16:36:14.803537
99295,reveal,Robert Lewis,Daniel Johnson,2252,sit,can,2024-11-03T09:05:32.540942,2024-03-16T07:57:48.301117
20958,dog,Todd Gates,Jonathan Brock,778,put,first,2023-09-22T05:37:07.973393,2024-09-20T14:12:16.849221
73150,mention,Melissa Valentine,Austin Rogers,3317,condition,fear,2024-10-25T02:02:41.077824,2024-04-30T15:37:07.945566
32082,white,David Sparks,Christopher Martin,866,attention,radio,2023-04-24T09:05:57.856840,2024-08-17T04:15:07.041835
98509,class,Casey Mathis,Gary Wells,852,under,identify,2023-11-07T05:11:15.918307,2024-12-17T04:52:40.765198
76757,deal,Chase Kirk,Ashley Lambert,1491,could,wear,2024-08-02T07:30:36.744502,2024-03-21T05:37:06.432366
88975,reduce,John Rodriguez Jr.,Kathryn Molina,38,whether,into,2023-04-12T02:04:59.517422,2024-05-02T09:29:04.379708
90627,common,Patricia Sawyer,Edwin Snow,625,research,total,2023-04-14T00:09:31.927966,2024-12-30T01:21:21.096754
88716,front,Susan Smith,Jennifer Gordon,2640,course,mission,2024-04-02T07:54:39.217253,2025-01-24T19:53:24.938808
11386,simply,Mary Sanchez,Dana Lee,1957,Mr,ask,2023-05-15T23:07:24.031590,2024-06-04T14:48:11.883796
45724,likely,Chad Mitchell,Lauren Jones,306,check,final,2024-12-22T08:54:08.761272,2024-10-19T04:07:32.873647
35344,serious,Gary Carrillo,David Barton,2174,chance,talk,2023-08-27T03:55:15.322322,2024-11-23T01:48:56.935941
66034,teach,Elizabeth Lawrence,Melanie Robbins,1576,education,owner,2023-02-27T14:10:06.731452,2024-10-21T08:27:29.153385
20855,pay,Joseph Brooks,Deanna Hall,3152,every,former,2024-05-14T07:48:17.787784,2024-09-04T05:21:47.844131
48576,build,Christina Burgess,William Greene,229,just,investment,2025-01-12T17:49:59.261837,2024-08-03T07:19:59.616490
90416,class,Matthew Patterson,Angela Short,3239,late,break,2023-05-11T03:20:17.241388,2024-07-20T18:10:14.242077
68508,politics,Stephanie Sullivan,Nicholas Myers,2541,as,contain,2024-08-05T16:06:01.086447,2024-10-06T09:12:45.495956
23116,teach,Jason Schwartz,Nicole Hoffman,2611,court,laugh,2023-08-05T11:04:47.920717,2024-12-11T11:56:57.365854
39509,rate,Danielle Fields,David Holland,3081,policy,cause,2024-09-26T01:12:12.981841,2024-10-12T02:10:58.897093
13210,season,Timothy Buchanan,Heather Donaldson,963,probably,want,2023-12-30T11:25:09.075654,2024-05-31T16:12:05.881408
9822,growth,Kristine Heath,Ryan Cook,163,move,particular,2024-05-02T03:23:41.175038,2024-12-07T06:48:57.756691
21084,hear,Erika Vaughn,Shawn Robinson,1612,anything,ok,2024-12-21T23:44:12.653949,2024-06-08T23:37:39.819213
181,another,Ronald Morales,Brian Steele,543,down,check,2023-11-05T22:20:45.587123,2024-04-30T17:43:41.808906
28902,the,Melissa Harris,Patricia Maxwell,181,draw,process,2024-10-27T15:12:33.915946,2024-03-08T18:24:33.212862
61343,hair,Pamela Rich,David Riley,1714,music,goal,2025-01-08T07:03:01.405202,2024-11-24T02:01:07.042129
77596,explain,Joseph Barrett,Mrs. Cynthia Johns MD,1243,ahead,attack,2023-12-28T10:49:46.543395,2024-11-14T05:59:45.829325
55467,these,Jacob Snyder,Tiffany Cooley,39,year,go,2023-04-07T16:41:39.699646,2024-06-28T23:05:19.808065
1381,too,Christopher Lopez,James Bond,1463,good,far,2024-03-20T12:34:24.694969,2024-10-04T22:04:06.358762
57875,grow,Allison Patterson,Angela Perry,763,tend,she,2024-12-09T19:05:38.802237,2024-12-25T15:40:01.252712
2571,try,John West,William Payne,83,message,water,2024-07-19T17:46:32.776632,2024-12-29T04:01:55.825164
95691,writer,Diane Roberts,Alexander Pacheco,1766,blood,someone,2024-06-01T17:22:29.509752,2025-01-18T14:26:14.279844
36619,science,William Smith,Travis Townsend,294,adult,series,2024-10-20T21:32:34.997360,2024-02-27T08:56:12.891960
21294,most,Justin Hernandez DDS,Brian Lee,2517,these,dream,2024-02-13T04:36:01.841419,2024-11-17T14:26:28.813331
72676,difficult,Ashley Dixon,Jeffrey Compton,2256,step,deal,2024-10-14T20:09:11.960665,2024-03-18T22:19:20.721152
99138,improve,Susan Nguyen,Alice Jackson,755,difficult,natural,2024-10-11T06:00:14.544899,2024-10-23T03:11:50.328846
49242,instead,Robert Reed,Jessica Padilla,1495,between,major,2023-03-17T23:10:17.456687,2024-12-23T20:18:18.943755
77641,according,Sheri Wells,Elizabeth Porter,877,discover,off,2023-08-11T11:46:46.914267,2024-07-07T20:30:02.631126
68371,color,Nicole Smith,Christian Bridges,1510,somebody,PM,2023-06-03T10:32:52.092412,2024-11-20T13:44:56.154175
56211,television,James Black,Thomas Moore,751,much,tonight,2024-05-27T10:43:20.483497,2024-10-19T05:57:49.581320
84700,bar,Tara Lambert,John Ramirez,2399,role,part,2023-10-21T21:29:47.097644,2024-06-20T05:27:12.335113
16204,south,Jessica Hill,Clifford Williams,1968,throughout,probably,2024-09-23T15:48:24.034230,2024-08-23T01:16:11.839849
8635,major,Sergio Soto,Laurie Kennedy MD,3470,message,network,2024-02-02T08:39:46.893847,2024-05-27T19:22:40.773408
69880,ten,Samuel Estes,Alison Miller,2652,series,why,2023-03-09T03:59:54.173728,2024-09-20T06:38:16.970000
14923,about,Yolanda Hood,Thomas Smith,2863,final,first,2024-06-13T18:37:05.109263,2024-02-05T11:21:03.723516
84851,degree,Kimberly Evans,Jesus Cisneros,2875,send,indicate,2024-11-28T23:59:08.554654,2024-07-06T10:55:54.506325
52499,woman,Lauren Edwards,Robert Copeland,234,approach,couple,2024-03-23T06:00:43.184975,2024-11-03T17:31:10.509654
12191,always,Patricia Glover,Sara Combs,728,save,commercial,2023-10-25T15:50:16.311343,2024-04-11T16:48:00.471435
20411,money,Mary Perry,Melvin Jones,1166,quite,a,2025-01-03T20:22:28.580684,2024-10-14T22:30:06.204313
38185,bed,Erik Miller,Maria Sanford,1048,rock,million,2024-11-18T23:31:39.929031,2024-05-24T10:47:14.265905
2295,past,Lisa Shaw,Heidi Reynolds,3202,evening,hear,2023-07-02T15:36:20.358454,2024-03-19T22:05:24.072774
38498,say,Kayla Gilmore,Dawn Parker,3143,authority,ten,2023-08-05T10:18:07.383413,2024-06-05T03:45:29.181409
59328,whatever,Kayla Gordon,Deborah Gonzalez,2663,girl,work,2024-06-24T15:46:03.397220,2024-09-21T03:08:51.795762
50043,interview,Kathleen Cox,Justin Day,1448,white,sure,2024-05-13T21:48:05.963540,2024-07-23T02:04:51.238951
74014,player,Derrick Lewis,Aaron Bond,1903,television,may,2024-10-01T07:15:20.847631,2024-04-12T07:34:15.349458
62868,just,Teresa Hoffman,Emily Scott,237,buy,home,2024-02-01T05:18:51.678439,2024-07-13T11:12:23.544216
2403,center,Thomas Yates,Fred Martin,2784,resource,mouth,2024-01-14T16:23:20.346507,2024-12-06T02:52:12.874624
76285,listen,Michael Davis,Frederick Fernandez,1097,save,computer,2023-10-11T00:21:01.962420,2024-12-18T22:17:47.471889
97943,still,James Blair,Scott Rivera,874,want,east,2024-11-07T23:43:20.665633,2024-02-23T05:38:35.549704
15121,example,Kevin Munoz,Megan Young,2126,foot,region,2023-12-08T16:19:16.220745,2024-10-24T11:45:07.708224
90493,send,Jared Manning,Dr. Taylor Clark,1289,win,another,2025-01-24T03:01:07.996661,2024-09-26T14:38:37.267809
55481,name,Amy Thomas,Lisa Cline,1968,us,exactly,2023-07-15T15:39:52.907034,2024-08-12T11:11:19.788609
32628,better,Debra Osborn,Paul Smith,3567,special,second,2024-09-19T22:16:08.248933,2024-08-24T05:08:44.852388
64484,hundred,Joseph Christensen,Teresa Sanchez,3324,laugh,person,2024-11-12T14:04:01.639400,2024-02-06T15:07:20.686591
30560,reason,Joshua Parker,Robert Warner,70,particularly,party,2023-02-01T06:12:02.002114,2024-03-26T08:13:55.942056
