track_id,name,artist,songwriters,duration,genres,album,created_at,updated_at
44824,least,Taylor Lloyd,Angela Blanchard,2817,east,public,2023-04-09T01:39:23.839738,2025-01-09T19:00:44.499625
68096,year,Anna Stark,Marc Long,1775,thought,since,2024-03-08T00:49:30.397934,2024-03-19T09:51:33.182386
15692,rock,Jacob Miller,Gary Carey,277,plan,ball,2023-11-06T04:46:26.356008,2024-08-11T11:18:32.362283
98583,pick,Dan Pierce,Tina Young,3214,down,improve,2023-07-02T15:59:00.685643,2024-07-23T10:27:08.081726
55494,may,Nichole Barton,Angela Rubio,991,again,maintain,2024-06-14T07:37:08.802002,2024-06-09T09:30:47.013391
38929,physical,Jessica Buck,Elizabeth Allen,2112,base,activity,2024-08-08T19:29:19.362663,2024-12-18T20:25:35.339093
74894,attorney,Kathryn Holmes,Randall Larson,217,agree,market,2024-04-02T03:10:20.518231,2024-06-27T14:02:07.619821
56562,manage,Julian Pope,Linda Fischer,2071,whole,through,2023-05-18T19:06:52.662422,2024-07-15T00:38:10.024168
24717,down,Christian Sanford,Amber Sanchez,277,fight,where,2024-03-11T05:32:59.125543,2024-12-17T05:06:08.271635
29389,Congress,Gabrielle Washington,Mr. Donald Hawkins,2760,west,specific,2023-06-17T17:31:58.779407,2025-01-01T08:48:19.936571
99858,how,Jenna Anderson,Kevin Carr,2349,paper,service,2023-10-13T06:02:26.857945,2024-11-07T07:18:32.697341
8971,crime,John Herman,Andrea Smith MD,3303,thousand,pattern,2024-06-30T08:28:31.175419,2024-12-11T10:34:27.573489
22621,president,Larry Mills,Kenneth Howard,1020,area,factor,2023-07-10T11:07:59.103770,2024-05-05T22:37:11.801576
72142,thousand,Amanda Hale,Samantha Johnson MD,2118,model,possible,2024-10-20T13:35:42.730969,2024-07-11T18:30:18.853891
25726,today,Jeffrey Smith,Charles Donaldson,412,on,better,2023-08-22T09:30:02.598947,2024-12-22T13:09:41.586830
64433,during,Clinton Rose,Anthony Ruiz,2821,win,what,2024-08-10T06:58:41.037517,2024-10-15T06:30:50.318609
64218,beautiful,Yvonne Long,Lori Villa,3005,behavior,score,2023-05-29T20:21:01.030987,2024-07-23T07:55:33.873833
91118,when,Robert Flores,Courtney Conway,1726,himself,group,2024-06-06T00:41:22.559471,2024-07-21T05:23:46.162917
19853,around,Samantha Taylor,Dave Griffith,2813,up,action,2023-05-29T23:58:42.685297,2024-12-12T12:49:47.857087
34272,describe,Joshua Baker,Brian Hendrix,379,answer,way,2023-03-10T23:47:10.453198,2024-05-09T14:13:28.373811
58037,interesting,Eric Walker,Robert Martinez,931,moment,way,2025-01-13T09:24:14.416322,2025-01-02T03:34:48.052005
30679,plant,Daniel Jones,Bryan Santana DDS,33,often,operation,2024-10-16T06:48:40.030122,2025-01-22T06:24:31.449650
33970,ask,Christopher Adams,Ronald Smith,1027,mean,avoid,2023-03-04T08:44:41.325501,2024-06-01T22:55:42.176752
50821,claim,Garrett Wilcox,Nicole Jensen,2898,should,laugh,2024-05-25T04:18:07.974147,2024-03-02T17:08:57.417266
27370,any,Anthony Davis,Deborah Clark,3367,figure,consumer,2023-10-04T15:16:34.598328,2024-04-23T19:15:37.097015
27897,family,Brian Garcia,Daniel Dixon,3075,top,recognize,2024-11-02T09:03:58.375928,2024-07-31T12:26:11.995888
83323,series,Gavin Kent,Justin Barnett,2272,health,tell,2024-04-18T09:33:44.816293,2024-02-12T04:10:04.203822
40181,evidence,Alfred White,Kristen Coleman,3214,push,man,2024-07-28T02:08:31.528559,2024-06-05T01:03:12.772395
84260,tax,Kathleen Meadows,Gail Pearson,1487,personal,everybody,2023-08-28T04:08:28.654022,2024-03-17T01:18:14.064572
47507,whose,Thomas Anderson,Stephanie Barrett,2831,challenge,support,2024-09-20T20:24:30.091602,2024-12-22T21:46:45.014547
15795,actually,Ronald Stewart,April Cooley,1280,hospital,raise,2023-05-19T21:50:35.346904,2024-05-09T16:29:18.620489
38887,opportunity,Rachel Young,James Shepherd,2297,TV,health,2024-11-03T07:56:54.623901,2024-11-13T14:03:50.199841
41597,race,Michelle Davis,Joseph Melendez,2856,save,seek,2024-05-13T05:48:25.463233,2024-06-01T01:23:46.067955
71422,remember,Richard Reid,Joe Harrison,1438,create,because,2024-01-19T16:15:08.452669,2025-01-07T07:23:32.971391
59070,method,Elizabeth Hogan,Terry Hunt,2039,whole,affect,2024-05-09T06:46:00.128013,2024-06-11T03:12:17.119747
95803,top,Ashley Daniel,Anthony Moore,1111,never,hit,2024-08-22T13:33:02.649321,2024-02-06T22:17:18.339255
9327,minute,Zachary King,Lauren Ramirez,731,friend,art,2024-10-13T06:19:27.394517,2024-03-27T01:17:36.198591
30824,clear,Douglas Andrews,Spencer Bartlett,3368,firm,identify,2024-05-17T23:02:42.491975,2024-09-21T12:28:48.804153
917,win,Ms. Wendy Roberson MD,Tamara Price,3286,impact,expect,2023-08-04T11:04:46.938080,2024-08-11T11:44:38.005235
27114,anyone,David Sims,Lauren Burgess,876,resource,forward,2023-09-08T14:19:20.606306,2024-12-24T10:17:25.868586
17242,parent,Daniel Freeman,Randall Wilson,484,different,explain,2023-07-27T10:21:56.899817,2024-08-18T06:18:20.654293
55122,music,John Farmer,Matthew Horton,2048,note,fear,2023-11-30T05:25:30.983784,2024-03-30T21:06:59.326193
8221,city,John Welch,Brian Burns,2881,star,which,2024-09-23T08:33:57.354597,2024-12-01T04:27:51.928740
93692,minute,Matthew Vaughn,Jennifer Warner,2460,charge,Mr,2023-04-08T04:44:01.474297,2024-04-20T21:00:06.102860
21721,we,Jessica Bradley,Rebecca Fisher,1355,trade,grow,2024-03-25T15:43:26.032945,2024-12-01T19:58:59.861621
24198,establish,Douglas Cowan,Mr. Craig Norris II,803,throw,charge,2023-02-04T18:09:57.355600,2024-11-19T07:46:37.842640
25829,day,Pamela Ross,James Martin,3079,down,music,2023-07-11T18:09:16.562562,2025-01-02T23:33:41.733801
55166,traditional,Curtis Miller,Katie Anderson,3395,speech,main,2023-09-20T21:46:29.961844,2024-11-05T04:37:11.828385
36288,hair,Crystal Smith,Frank Wilkerson,570,mean,book,2023-08-30T19:46:17.387248,2024-10-21T19:35:26.088266
98069,vote,Jessica Crawford,Jason Gutierrez,2369,security,newspaper,2024-08-05T12:16:42.165067,2024-07-27T03:04:57.223475
62123,carry,Carrie Shelton,Tiffany Hutchinson,1472,protect,bank,2025-01-07T23:39:54.472021,2024-12-21T03:33:15.757200
56091,nature,Derek Barnes,Hannah Hayes,542,human,free,2023-11-08T03:28:23.483889,2024-02-29T21:16:24.808420
88954,three,Shannon Potts,Kyle Sanchez,2447,character,ten,2023-05-15T10:56:38.463633,2025-01-13T20:02:35.031123
42977,and,John Hayes,Robin Mccall,931,because,Republican,2023-08-21T18:58:49.427537,2024-09-26T00:17:27.156589
23363,through,Brian Rogers,Shane Mckinney,692,guess,rise,2024-06-08T06:19:18.379227,2024-08-21T05:08:12.066272
85880,fly,Susan Sanford,Curtis Hendrix,526,personal,central,2023-08-25T05:33:48.032770,2024-02-14T12:14:09.835857
92426,never,Timothy Harris,Tara Mcdowell,1825,could,majority,2024-12-17T00:58:14.124158,2024-08-12T14:14:12.072297
98460,certainly,Renee Reyes,Victor Marshall,1277,voice,type,2024-06-12T07:19:17.766684,2024-09-25T02:51:19.248351
62287,fly,Patricia Todd,Jason Wang,1571,election,seek,2023-12-02T17:48:04.822747,2024-07-14T04:25:56.459121
7950,yes,Daniel Orozco,Dr. Jacqueline Hernandez MD,104,so,save,2024-07-08T08:36:37.734335,2024-02-09T04:54:24.457728
29110,simply,David Hernandez,Kathleen Brown,1148,operation,professor,2023-07-20T20:10:53.252827,2024-07-24T12:56:39.341472
11531,edge,Kelsey Bean,Frederick Conner,2346,contain,national,2023-02-11T16:45:06.085248,2024-03-18T20:30:34.416817
1588,receive,Victoria Lyons,Catherine Bradley,1998,we,act,2024-12-12T20:12:18.000050,2024-08-06T03:41:34.965121
1841,ever,Thomas Hanson,James Zimmerman,3052,will,only,2024-12-15T10:58:04.706061,2024-03-02T06:30:21.758006
31033,admit,Amber Brown,Mary Shields,2826,long,friend,2025-01-07T08:24:27.386842,2024-05-19T15:53:14.914294
94333,dark,Kimberly Davis,Timothy Berry,458,for,building,2023-07-16T20:24:07.242644,2024-12-21T12:21:02.708382
14642,worker,Stacey Moore,Tony Smith,781,whom,why,2024-11-21T19:47:24.564505,2024-12-29T23:59:16.307219
61385,station,Faith Jenkins,Jill Yang,1984,place,school,2023-11-02T08:21:27.471094,2024-02-16T13:35:33.625359
3806,health,Sherri Rodriguez,Benjamin Lambert,1853,chance,fine,2023-05-15T20:12:15.002754,2024-11-14T23:11:06.050409
85459,out,Susan Gray,Debra Everett,2682,power,shake,2024-07-02T08:06:42.563396,2025-01-07T21:24:36.196790
71660,young,Jessica Armstrong,Joanne Potter,3520,significant,leave,2024-12-14T12:34:43.699557,2024-09-20T06:31:07.929404
48489,tell,Matthew Arias,Elizabeth Jones,3361,outside,turn,2023-07-28T17:01:17.482277,2024-06-25T00:34:11.662731
78096,book,David Moore,Zachary Harris,2587,major,we,2023-05-14T01:37:44.694208,2024-09-20T04:39:23.403843
54060,letter,Barbara Barnett,Herbert Steele,1459,visit,together,2024-11-15T05:51:41.669082,2024-08-12T12:56:36.660976
94634,movement,Stephanie Ortiz,Kristopher Sellers,605,understand,four,2023-02-05T09:54:46.718380,2024-08-26T21:36:36.350806
42316,you,Mr. Chase Glass,Bradley Thomas,3059,line,window,2024-11-17T13:59:31.366530,2024-09-30T12:57:17.668895
57288,reality,Brian Gonzalez,Rebecca Smith,219,class,do,2024-07-24T10:44:20.624661,2024-09-13T04:17:46.289789
1471,market,Desiree Carrillo,Kathryn Lopez,242,during,police,2023-05-05T19:58:47.810622,2024-11-19T16:38:28.926530
42058,myself,Vincent James,Andrew Dixon,3527,you,money,2023-03-26T19:15:36.270728,2024-05-22T16:14:27.377763
76535,yard,Tammy Espinoza,Kelly Le,2247,design,shoulder,2024-05-25T21:42:24.574879,2024-06-21T20:10:12.353090
51339,heart,Teresa Valentine,Micheal Williams,3168,who,show,2024-04-11T14:42:39.018802,2025-01-02T18:37:26.468116
56293,good,Linda Robles,Michelle Harrison,3029,forward,eye,2024-11-05T01:11:22.299049,2024-10-17T14:10:25.152667
6651,those,Alyssa Owens,Keith Black,846,give,many,2023-09-12T21:33:55.849748,2024-06-01T05:35:38.005049
50939,likely,Thomas Mooney,Adam Haynes,2003,action,air,2024-11-16T04:55:54.199727,2024-04-14T19:56:03.455088
56916,court,Rebecca Ochoa,Stuart Steele,1447,hand,these,2023-04-01T15:30:19.123421,2024-04-05T21:11:46.353395
20569,lawyer,Heather Green,Nicholas Johnson,2524,young,senior,2024-04-08T11:23:28.306388,2024-07-23T16:26:52.544240
62095,once,Samantha Kennedy,Nicole Evans,3220,through,different,2023-06-04T07:02:15.217949,2024-04-24T23:42:12.812835
39774,trip,Michael Jones,Brittany Lamb,3234,that,article,2023-05-17T07:51:49.814544,2024-03-29T22:20:06.506742
58741,marriage,William Mendoza,Danielle Garcia,1938,rate,task,2024-11-29T00:18:55.647428,2024-09-19T14:42:45.785544
68731,four,Anthony Howard,Jonathan Williams,311,sister,brother,2024-05-07T17:45:04.662297,2025-01-15T16:53:31.380124
12450,movie,Robin Thomas,Derek Smith,1130,soldier,spring,2024-12-27T23:40:03.519038,2024-07-07T22:25:09.379667
4005,consider,Christopher Ball,Charles Cox,106,type,family,2024-09-27T08:21:33.283379,2024-07-24T12:38:06.006402
76157,rule,Lisa Rivera,Connor Nguyen,3242,young,heavy,2024-11-18T05:52:56.206814,2025-01-01T12:21:45.752781
50104,check,Randall Walker,Morgan Valencia,1236,likely,mention,2023-12-08T03:31:02.879343,2024-09-22T14:11:48.240776
64614,rest,Aaron Robinson,Nathan Howard,3200,environment,defense,2023-05-23T13:58:45.058240,2024-08-10T23:42:27.628466
92119,ever,Amanda Wright,Bobby Soto,3206,country,network,2024-07-17T20:25:21.936336,2024-05-31T20:34:53.228839
7392,doctor,Melanie Dawson,Samantha Wise,3443,time,occur,2024-08-20T03:32:46.985496,2024-07-31T21:44:14.023337
56832,four,Austin Mills,Elizabeth Stevens,447,create,exactly,2024-06-26T08:48:00.457824,2024-05-13T20:24:06.382691
44125,rest,Christopher Reyes,Abigail Lopez,1261,look,fire,2023-09-16T00:25:00.863428,2024-02-04T11:57:45.454665
50374,start,Travis Thomas,Jennifer Taylor,1566,enter,in,2025-01-22T20:09:36.266163,2024-02-25T16:25:13.832273
20315,beat,Lisa Gillespie,Abigail Price,3327,out,none,2023-03-05T05:55:57.156905,2024-10-08T22:06:06.331129
36129,coach,Tara Clark,Jennifer Bowen,2466,woman,along,2025-01-14T06:10:20.166848,2024-12-28T05:31:29.553073
72225,American,Jennifer Flowers,Joan Carter,996,myself,down,2024-01-23T17:53:31.516331,2024-09-05T10:57:26.838697
82836,night,Micheal Mcbride,Cheryl Alvarez,2963,practice,argue,2023-05-18T02:48:11.805484,2025-01-21T13:10:50.646811
54837,claim,Ian Preston,Joshua Guzman,845,can,enough,2023-11-12T13:06:26.951694,2024-09-17T16:51:15.710342
56618,family,Sandra Peters,Richard Clarke MD,2110,president,event,2024-02-11T14:25:46.663780,2025-01-12T11:51:40.665375
50446,action,Tina Barry,James Freeman,2181,foreign,step,2023-08-27T20:45:46.629786,2024-02-02T07:39:41.318613
19506,build,Andrew Valentine,Jennifer Garcia,1692,leave,Mr,2023-12-07T07:54:08.243331,2024-04-26T15:12:05.885252
48798,third,Jennifer Sanders,Thomas Williams,1467,this,claim,2024-01-21T16:57:13.469422,2024-10-24T14:22:20.857515
61812,likely,Diana Kelley,Hailey Rogers,1958,that,call,2024-11-17T21:48:57.111157,2024-06-26T05:21:34.056889
73047,watch,Andrew Marshall,Kelly Cook,2057,determine,within,2023-08-08T14:03:36.058671,2025-01-17T21:22:17.149217
29381,drive,John Brown Jr.,Shannon Johnson,3122,have,mother,2024-05-28T13:38:55.077104,2024-05-13T05:43:59.417118
89465,writer,Steven Hanna,Amy Willis,1224,the,give,2024-10-01T08:49:09.337172,2024-04-12T01:01:28.457921
38660,recognize,Ms. Aimee Stevens DVM,Angela Walton,3018,imagine,will,2023-03-31T09:28:27.226740,2024-02-18T15:55:50.830093
47141,worker,Nathan Roth DVM,Traci Wagner,723,term,line,2024-12-30T19:25:20.508658,2024-07-16T20:34:04.003727
23358,yes,Eric Lee,Maria Brown,909,fall,one,2024-09-10T15:26:25.761192,2024-03-08T09:40:00.643287
3286,effect,Katherine Wade,Jacob Coleman,1425,first,bed,2024-02-01T12:24:22.298561,2024-08-06T12:21:02.907233
34193,attack,Stacy Robinson,Rebecca Torres,405,white,dark,2025-01-08T22:29:09.544452,2024-10-24T03:38:20.949628
84068,early,Christopher Mclean,Jay Davis,101,miss,during,2023-12-23T04:19:06.572719,2024-06-18T05:12:26.403527
5115,summer,Jason Vincent,Michael Greer,1955,resource,sometimes,2023-09-09T04:55:32.077887,2024-06-08T08:32:23.714688
18036,fact,Cody Lopez,Anthony Mann,2049,me,glass,2023-11-01T06:29:55.969145,2024-06-14T12:00:14.942523
52699,theory,Benjamin Burgess,Nicholas Logan,260,realize,player,2024-01-27T19:39:40.540634,2024-03-12T22:24:36.629586
39714,trial,Cheryl Marks,Ashley Macdonald,1584,policy,remember,2025-01-04T01:54:32.419888,2024-02-12T08:06:47.939435
72796,nation,Raymond Lamb,Steven Velez,1074,make,have,2023-03-23T19:14:09.464675,2024-02-19T11:51:30.490616
166,life,Derrick Malone,Kimberly Sharp,1626,last,important,2023-04-11T05:41:53.871277,2024-11-23T14:27:40.877993
94762,teacher,William Johnson,Joshua Richard,1879,few,next,2023-04-03T23:48:24.944843,2024-04-22T03:08:09.718637
28009,war,Christopher Shea,Robert Mann,2733,hospital,around,2023-09-23T08:28:35.332099,2024-11-24T00:36:41.304138
1520,performance,Jason Walls,Sophia Turner,647,later,read,2023-12-02T21:00:12.088915,2024-11-11T03:28:04.118751
54056,nearly,Blake Estrada,Zachary Thompson,2874,develop,center,2023-07-28T03:04:34.728029,2024-05-16T13:24:15.482569
48004,total,Timothy Smith,Sandra Freeman,3090,apply,than,2024-11-12T08:20:30.408536,2024-06-20T00:45:17.841770
81722,design,Sarah Morales,Anthony Clark,905,line,you,2023-06-05T22:31:36.999020,2024-02-11T11:27:13.429555
90572,public,Brandy Hill,Amber Johnson,665,sure,actually,2023-05-06T12:24:57.567469,2024-02-26T04:48:50.702907
33260,trip,Jillian Warren,Brenda Henry,3069,vote,just,2024-06-30T21:59:32.452471,2024-09-23T02:47:02.223977
18926,prepare,Angela Singh,Travis Barron,3585,during,doctor,2024-10-03T01:02:16.793895,2025-01-19T06:56:32.604370
62970,work,Stephen Warner,Jason Cooper,115,record,eye,2024-11-28T02:54:35.857024,2024-06-12T20:50:15.894418
46652,nor,Jody Bernard,Lisa Marshall,3270,safe,would,2023-12-14T16:56:38.858913,2024-04-23T00:21:57.986166
85334,else,Jesse Graves,Alicia Arnold,848,them,father,2024-10-15T13:07:39.949133,2024-05-17T03:18:37.850890
49207,his,Valerie Mendoza,Keith Fisher,1829,decide,development,2024-08-04T18:05:52.653678,2024-12-26T18:03:34.004234
67471,best,Peter Esparza,Cameron Ritter,2315,affect,into,2024-01-05T03:38:02.194951,2024-06-14T17:42:52.140067
74701,west,Jose Moody,Tyler Fields,1358,necessary,government,2023-06-21T09:34:49.394634,2024-05-04T07:45:57.036761
27986,serious,Geoffrey Luna,Christina Morales,61,five,action,2024-08-09T04:13:08.850677,2024-04-21T07:00:20.716280
67903,stay,Melanie Hardy,Brian Lewis,414,member,his,2024-02-22T03:36:39.604069,2025-01-23T23:31:47.961400
42485,but,Haley Oneill,Tricia Morales,1483,discussion,edge,2023-11-16T20:11:42.270710,2024-02-06T23:12:11.694538
75235,face,David Williams,Mr. Andrew Rice,3152,him,keep,2023-07-04T12:25:53.399093,2024-03-28T09:29:01.640034
64165,laugh,Michael Crane,Beth Blake,1622,security,thus,2024-09-03T00:17:25.618819,2024-10-26T16:29:39.667164
16016,military,Benjamin Anderson,Mark Sanchez,1741,Congress,grow,2024-11-23T02:26:53.849174,2024-07-15T23:25:06.982657
93218,item,Amber Leonard,David Parrish,1828,allow,building,2024-10-12T08:55:01.071764,2024-09-12T00:10:23.859013
12067,must,Aaron Escobar,Bonnie Lucero,1760,able,account,2024-08-13T20:00:35.407537,2024-10-15T01:45:35.874592
95086,myself,David Richard,Kenneth Martin,451,describe,another,2023-03-11T16:48:54.041510,2024-04-24T21:12:39.920080
93892,try,John Lindsey,Brianna Thompson,1798,difficult,become,2024-03-06T23:18:51.597888,2024-02-19T11:41:21.748367
70388,institution,Kenneth Hernandez,Kayla Bell,3348,plan,past,2023-05-25T10:02:26.463870,2024-01-28T14:34:34.599745
97588,bag,Jenny Weber,Kenneth Roth,2917,account,special,2024-09-29T17:43:56.429096,2024-08-02T20:21:52.905058
56593,get,Bradley Thompson,Jennifer Bates,364,side,although,2024-09-01T09:36:22.619585,2024-04-06T22:22:53.599604
39113,director,Andrea Abbott,Alexandria Hale,592,financial,hotel,2024-08-04T00:14:53.537635,2025-01-16T19:46:48.951217
21265,seek,Brendan Brown,Robert Lewis,2996,listen,garden,2023-07-10T20:48:54.243034,2024-07-28T20:26:26.020744
22341,doctor,Kaitlin Mueller,Brett Wilson,1933,focus,husband,2023-09-26T11:59:36.209210,2024-04-26T03:01:57.075865
93337,training,Dr. Rachel Gray,Tracy Harris,1957,break,perform,2024-07-14T04:37:51.415643,2024-11-07T05:00:59.107486
35588,unit,Alan Nolan,Anthony Silva,1855,number,staff,2023-02-06T10:37:24.297987,2024-08-23T07:54:38.047501
92450,ready,Jessica Valdez,Sandy Jackson,389,player,shake,2023-04-07T12:05:18.900949,2024-03-18T10:43:28.356202
5209,clear,Evan Miller,Caitlyn Bruce,964,program,lot,2023-07-27T20:19:36.270670,2024-12-21T22:09:09.405262
7304,only,Joy Reyes,Amber Newton,3542,listen,age,2024-09-08T10:50:10.609857,2024-07-26T02:06:20.354419
77221,east,James Ortiz,Kathryn Duffy,2613,front,decide,2024-04-26T06:32:30.857296,2024-10-18T06:04:21.786459
44326,bed,Jesus Oneill,Sean Palmer,1214,military,trade,2023-03-08T02:41:53.323156,2024-04-16T11:49:12.436549
97503,support,Laura Mathis,Carrie Rogers,1332,another,truth,2023-12-23T17:42:09.374834,2024-10-13T11:44:29.904676
69897,other,Maria Navarro,Martha Parker,701,body,yes,2023-05-21T23:18:46.792706,2024-12-21T08:43:49.556856
51027,for,Stephen Wheeler,Christy Lopez,3397,skin,they,2024-01-14T02:09:54.625623,2024-06-27T12:54:25.882499
67689,everybody,Joseph Hobbs,Bryan Harrison,2586,music,those,2023-11-24T02:49:34.355193,2024-05-22T01:24:28.776109
81124,include,Megan Thomas,Kathryn Mccullough,1544,simple,weight,2023-02-25T17:07:58.678864,2024-05-26T13:42:46.682381
77814,head,Brian Young,Jerry Nolan,2803,just,describe,2024-05-31T09:58:59.600754,2024-07-16T17:11:22.127432
15258,light,Courtney Williams,Zachary Sandoval,2221,though,identify,2023-02-05T22:54:24.556688,2024-09-25T07:00:26.564433
23424,organization,Lori Goodman,Robert Welch,550,same,again,2024-10-25T06:08:35.907572,2024-09-26T01:00:25.852128
40404,your,Michael Valencia,John Haney,681,ten,often,2024-08-19T15:55:18.025491,2024-03-19T23:49:04.937673
26334,data,Corey Caldwell,Allen Banks,2680,main,management,2023-03-19T11:45:28.079606,2024-05-12T11:03:03.275587
89542,public,Christopher Rogers,Jason Solis,3488,effect,hard,2023-11-03T09:44:15.748681,2024-10-25T23:16:45.816667
37397,buy,Emily Acosta,Bryan Hunter,1207,resource,protect,2023-02-12T12:48:23.481101,2024-12-16T10:39:54.382462
75222,old,Regina Gamble,Kristin Green,2885,rather,poor,2025-01-13T15:27:21.921731,2024-04-13T08:07:08.203629
51474,her,Mark Rasmussen,Elizabeth Roberts,1161,writer,financial,2024-04-23T04:07:40.554558,2024-06-13T02:38:26.042992
73197,upon,Patrick Davis MD,Emily Cook,1777,win,admit,2023-08-17T13:31:22.413758,2024-03-20T13:48:42.398599
35808,story,Jose Wells,Yvonne Robles,345,reality,that,2023-07-17T04:39:57.633865,2024-12-12T18:58:33.323263
44835,agree,Joseph Turner,Robert Ramos,887,always,hear,2024-08-23T01:19:11.388420,2024-05-03T02:44:27.296303
3167,method,Zachary Ward,Donald Lewis,3536,suffer,wear,2024-12-10T02:30:21.430662,2024-07-10T02:40:56.501991
31281,future,Sean Garcia,Kenneth Lyons,131,claim,high,2025-01-10T19:57:55.359546,2024-02-15T22:01:53.386512
6219,certainly,Robert Beck,Dale Mccann,381,choose,his,2023-08-12T02:40:18.257214,2024-05-03T18:38:52.612174
50047,fish,John Graves,Daniel Williamson,1190,both,else,2024-09-14T21:53:12.489621,2024-05-19T20:24:58.159594
63704,ago,Scott Brown,Ariel Horton,2117,film,study,2024-10-21T22:32:37.988705,2024-11-14T20:01:54.967250
63482,station,Antonio Kramer,Randy King,2688,movie,bar,2024-09-11T10:41:01.721772,2024-11-01T21:10:16.280904
16437,because,Samantha Carr,Amy Bradford,1069,admit,south,2024-03-25T06:13:28.176318,2024-10-30T15:39:23.091819
73640,statement,Michael Campbell,Christina Gay,400,to,audience,2024-07-23T04:13:10.026156,2024-07-09T00:17:08.463023
93420,trip,Andrew Gonzalez,Manuel Waters,827,Republican,need,2023-05-17T04:13:25.953125,2024-07-28T16:02:23.336564
67985,admit,Michael Stevens,Shannon Lewis,2906,full,imagine,2023-04-12T01:11:08.393462,2024-04-01T17:00:03.575993
37758,arm,Melissa Huff,Sandra Smith,889,theory,bill,2023-12-22T06:55:49.182267,2024-03-02T15:33:05.596766
9314,idea,Maria Ray,Mary Adkins,2330,team,instead,2023-07-16T00:02:09.130188,2024-11-07T08:48:21.784488
16745,level,Sergio Perry,William Campbell,1949,day,activity,2023-06-16T07:20:33.869478,2024-03-04T04:31:37.265796
59357,network,Douglas James,Renee Joyce,2282,nothing,particularly,2023-12-20T22:47:01.371198,2024-10-04T20:11:28.500890
62894,discover,Gina Strickland,Adrian Cohen,1953,factor,environmental,2023-03-21T09:44:42.302809,2024-03-30T06:10:22.800248
92803,worry,Jeffrey Lewis,Daniel Castillo,3017,third,office,2025-01-12T20:10:17.628313,2024-02-20T19:05:56.196634
81113,science,Robert Blake,Ashley Robinson,1370,would,story,2024-10-05T04:31:19.827029,2024-05-31T17:11:10.119153
58383,by,James Lee,Thomas Padilla,3322,message,five,2025-01-14T09:53:43.685252,2024-10-26T22:48:32.481221
85012,only,Kelsey Davis,Jacob Riley,2307,approach,activity,2024-12-27T11:18:35.540384,2024-09-09T02:02:33.555359
60384,expert,Angela Branch,Krystal Conley,1499,detail,live,2023-06-20T01:51:42.610243,2024-12-15T05:47:22.939146
91599,work,Melanie Castro,Emily Phillips,2561,single,be,2023-06-21T01:18:20.932439,2025-01-02T10:07:16.805733
79885,traditional,Todd Edwards PhD,Melissa Green,2807,owner,these,2025-01-16T13:00:19.407191,2024-02-07T04:37:14.265125
72619,push,Danielle Henderson,Ryan Anderson,1857,piece,often,2023-07-01T08:15:34.074569,2024-01-28T07:10:45.486722
