user_id,tracks_id,created_at,updated_at
87704,4122|81029|16463|87477|94869,2023-10-04T03:40:21.761154,2024-06-20T23:38:31.749240
74706,4273|3853|74998|32046|76292,2023-07-23T19:56:25.131522,2024-03-19T07:07:10.335706
46080,90034|90467|33181|95682|51744,2023-04-15T10:22:17.942687,2023-04-27T09:27:57.050598
80831,35542|38263|46909|54437|96601,2024-03-21T16:28:07.556890,2024-06-09T00:09:46.174787
65685,47895|67218|55182|2943|49855,2023-06-15T04:06:21.558871,2024-07-23T11:38:10.707936
63091,95547|52926|62447|87300|13520,2024-03-03T07:21:39.712637,2024-04-07T05:48:22.916869
56329,17952|76798|8395|99471|15381,2023-02-14T19:20:34.661588,2024-02-10T10:16:15.290714
73159,60186|91545|99107|13734|76282,2023-10-10T17:23:37.803531,2024-04-17T04:13:43.896152
77433,70991|56847|97263|84744|77726,2023-07-08T15:43:55.287580,2024-02-29T03:29:25.852695
69690,76098|11852|29279|18769|61931,2024-03-03T16:33:01.619719,2024-05-20T22:15:23.320620
72813,45305|13486|2440|20526|26338,2024-01-01T17:01:25.465703,2024-06-23T05:34:08.529600
68815,86307|10313|71593|91413|52255,2024-01-06T23:10:50.463771,2024-01-21T21:35:08.660789
37442,82347|49635|70058|28279|63995,2024-02-03T06:03:36.791908,2024-04-04T06:58:27.486602
59419,28457|58473|27873|30784|74445,2023-10-31T02:01:12.890741,2024-09-24T14:44:53.818249
48508,31929|65974|48039|19105|76798,2024-11-04T17:38:50.880926,2024-11-07T00:09:10.201803
13337,72091|64180|90438|13172|96185,2023-05-06T23:37:24.900812,2024-01-11T11:28:36.484464
63070,59188|12308|77385|38247|89177,2023-06-24T00:56:36.811800,2025-01-07T17:05:11.118195
86532,31950|47737|80745|29265|80610,2023-02-14T22:57:28.291975,2023-12-11T21:49:52.773781
18141,31770|45002|68145|38325|82493,2023-05-19T07:26:27.787385,2023-07-03T17:42:07.423269
80339,13486|68245|58670|71777|84270,2024-06-20T23:55:40.232770,2024-07-15T06:20:58.746049
41457,63912|25238|25595|57924|40610,2024-04-06T14:43:44.535460,2024-06-24T02:57:51.541944
60780,60621|18663|89303|39865|35266,2024-12-02T13:33:33.928749,2024-12-29T02:56:18.896608
68573,74210|26166|78959|49855|11504,2024-09-12T05:18:42.794978,2024-11-05T08:28:57.636350
64375,72835|79033|42434|86019|78522,2023-12-15T05:31:58.852496,2024-10-19T22:19:21.213224
99387,86299|20945|19442|57063|57987,2024-01-17T02:20:48.391816,2024-04-22T16:24:21.699769
98491,29568|42146|50276|27873|8791,2023-06-23T09:02:06.619713,2023-07-13T21:25:34.206154
23778,70991|15827|82493|82570|89464,2023-07-04T14:52:20.219817,2023-12-12T05:06:48.188979
44212,70834|92358|35266|97172|48318,2024-04-10T03:15:27.004759,2024-11-04T22:42:32.863070
34470,3|59693|27974|2233|44705,2024-06-28T06:33:43.122347,2024-10-08T18:46:11.717037
8398,21357|86299|79933|58557|28106,2024-11-23T02:21:33.035576,2024-12-28T07:38:32.737334
76544,52497|99198|18748|74799|73302,2024-03-16T22:34:12.445734,2025-01-19T18:58:38.522069
60654,52079|45328|58473|79033|8791,2024-10-19T15:38:30.070056,2024-11-26T02:18:04.203426
9733,39865|41576|73067|68975|9570,2024-10-09T13:35:14.002130,2024-11-16T22:38:20.364226
97466,4452|36778|97731|87961|67676,2024-11-25T07:25:01.364517,2024-12-07T09:01:26.817657
73258,1833|23806|97644|57987|18981,2024-01-01T20:40:55.559618,2024-03-26T07:29:32.130368
72670,47737|22110|8176|15381|26338,2023-12-31T16:57:50.743052,2024-05-04T21:55:03.887250
94685,76506|27529|82493|3098|49593,2023-08-05T04:43:21.003950,2023-09-26T23:31:12.698148
52802,58495|39865|89732|32761|66664,2023-09-09T13:31:48.871498,2024-07-05T02:10:02.316394
72719,34469|45423|74998|77574|64358,2024-08-23T02:22:29.831677,2024-10-19T22:49:56.454975
69764,25811|41100|47004|20989|85520,2024-12-04T06:15:27.347327,2024-12-30T12:20:46.767770
76167,62660|54522|18583|28417|91545,2024-08-21T13:27:21.330781,2024-09-03T21:48:44.473891
68940,60034|22524|34996|31920|35325,2023-04-10T22:15:55.103054,2023-08-13T16:44:32.392532
40712,49855|65850|95224|43642|42698,2024-05-10T15:37:27.159525,2024-07-21T08:22:05.602734
13427,99201|7037|3085|3188|45782,2025-01-02T12:33:39.159667,2025-01-12T09:43:19.041562
80955,45839|76484|54437|52530|97609,2023-12-26T03:38:20.690166,2024-03-17T11:46:16.053924
34864,19620|14168|28457|14827|87522,2024-05-18T20:18:16.137196,2024-08-08T18:20:03.393782
73555,46013|45730|73782|8357|28417,2023-07-01T12:05:28.726794,2024-06-23T05:04:00.931114
88240,12151|30791|25672|82570|54084,2023-07-19T13:59:22.340111,2023-12-01T13:15:24.463632
79718,13444|46267|92975|8426|34996,2023-11-10T04:14:41.429331,2024-11-13T11:34:17.035443
45990,20951|1955|87300|82828|74703,2024-06-25T18:19:04.528160,2024-11-07T03:21:48.123333
55977,74954|43770|24748|63912|7090,2024-01-27T08:16:19.597456,2024-11-30T04:43:07.759888
87121,38607|11852|61713|33334|55435,2023-05-27T17:03:46.115515,2024-11-23T06:42:13.102698
1722,71593|42250|24171|11878|53833,2023-08-13T08:22:56.862678,2024-03-05T14:06:36.858673
38474,6278|62057|1833|61228|35542,2024-10-15T07:05:44.790610,2024-12-28T09:49:54.279573
84248,2129|8791|46517|23806|64998,2023-08-15T18:10:18.194693,2024-07-17T09:57:29.028208
73759,86267|79127|10038|93278|84800,2025-01-18T06:44:28.914912,2025-01-21T15:55:15.043621
1298,84435|30811|61259|94654|39354,2024-09-01T06:48:30.022513,2024-12-12T21:35:42.322677
559,51376|28385|55455|51019|3,2024-03-28T14:35:51.977521,2025-01-21T15:38:19.868979
68071,88649|26759|81672|76986|35184,2024-07-23T09:55:15.769952,2024-08-15T22:27:19.427369
88831,21247|16441|24171|29227|24748,2024-10-04T07:51:49.026721,2024-10-17T21:06:18.736928
3852,27998|12060|97404|27873|98290,2024-01-31T16:39:39.491109,2024-05-29T11:49:51.941252
77374,1143|90472|50276|31064|97426,2023-10-01T20:14:13.187068,2024-01-19T18:18:35.211919
49163,58670|42183|10153|73782|78994,2023-12-04T05:27:21.561139,2024-06-06T02:34:37.183265
50006,92358|35266|31064|30784|36830,2023-08-21T09:25:35.159938,2023-12-19T17:30:40.481395
17670,19892|41000|60034|75230|80745,2023-02-24T11:37:53.750439,2024-10-17T15:01:51.142605
81767,50151|67447|81731|21357|74948,2023-11-26T12:22:59.382325,2024-12-31T04:42:35.585096
73019,25595|75668|24998|96980|28417,2024-09-25T15:42:07.159635,2024-11-23T21:54:11.770398
24225,18070|36009|11878|95461|98855,2023-07-22T12:23:28.808725,2024-06-10T13:27:36.395669
51299,57987|99955|46703|49635|47636,2023-04-23T18:02:58.453907,2023-09-27T15:53:36.477269
23318,95737|67969|86299|81809|9739,2024-07-19T14:11:10.263420,2024-07-27T20:00:21.489242
39397,29721|18420|94783|51567|22265,2023-05-08T05:57:33.230212,2023-12-22T13:56:27.472292
87745,13403|90494|62190|19620|704,2023-04-14T17:19:12.066846,2023-06-25T17:56:02.812501
36939,9389|3152|3522|62057|36844,2024-09-26T00:23:22.083303,2024-11-02T10:56:33.884646
39242,86474|84138|10332|42434|54522,2024-05-29T02:54:39.566038,2024-06-26T19:18:29.073314
66157,22110|40610|16504|94654|4808,2024-11-24T04:58:13.725977,2025-01-01T09:53:44.649202
50558,49356|8395|94882|17204|26293,2024-10-14T23:21:03.250947,2024-11-19T12:44:40.117067
3770,76687|4199|34522|1914|77359,2024-03-25T01:59:46.474764,2024-11-14T16:35:57.906719
78958,39067|62951|90889|25856|15827,2023-11-09T01:18:02.818855,2024-09-16T14:19:18.097953
28794,58554|67477|94386|86915|95682,2024-07-08T18:39:27.837519,2024-10-15T08:09:01.336962
76334,22735|29108|39126|13187|89139,2024-07-28T17:52:47.215729,2024-10-21T09:27:47.290299
60836,19896|35266|11938|20006|6278,2023-08-01T13:38:14.515387,2024-09-02T12:23:09.636488
39839,29804|84779|89464|26103|89139,2024-07-03T16:28:07.816574,2024-09-02T16:19:40.865504
96499,97436|9739|94321|13403|76484,2023-03-01T12:24:04.322778,2024-06-13T00:04:09.507142
13446,96413|84270|45305|87498|50219,2025-01-24T11:51:41.239985,2025-01-24T14:20:10.558248
29296,23046|78521|67218|44981|64425,2023-10-06T03:28:22.489921,2024-01-15T14:34:14.120628
26960,97731|46909|29986|68145|61865,2023-02-22T17:23:20.650085,2024-09-14T05:56:15.889286
98249,96413|77359|93617|17641|87498,2023-04-03T13:56:50.304494,2023-07-27T00:42:08.730215
43898,47143|27071|90894|8394|38607,2024-03-24T19:13:56.065595,2024-12-26T20:14:42.060236
89533,7516|23538|83560|98050|72911,2024-09-24T23:12:03.730148,2025-01-15T21:20:44.703471
53958,81809|71408|1876|52437|13444,2023-10-22T14:41:53.175308,2024-02-22T13:10:21.103835
60994,4032|91468|76798|28417|57735,2023-11-07T23:23:28.549211,2023-11-25T07:36:23.054605
42532,35542|50456|62190|40149|67477,2023-08-18T09:02:11.287536,2024-11-17T04:05:51.883689
69048,907|76243|65652|34614|94320,2023-04-23T16:56:48.136291,2024-10-24T12:09:19.475667
93045,14827|50544|74217|68194|97539,2023-07-30T15:19:57.166663,2025-01-05T10:32:23.869196
97621,81717|40546|62057|73837|51413,2024-08-13T11:28:40.774329,2024-11-27T13:38:53.594621
42024,31400|33334|44705|90467|76986,2023-05-18T21:45:19.303338,2024-09-11T09:54:57.936466
95725,251|30784|22253|63969|57766,2024-12-06T03:34:07.889261,2024-12-25T18:49:33.685609
41538,56779|74703|47300|11854|31626,2024-11-20T00:51:23.734849,2025-01-01T13:19:39.312378
16107,37754|99982|10817|24012|32184,2023-09-26T16:34:50.650267,2024-05-28T17:35:17.645654
51243,79469|47004|74703|50743|39792,2023-03-14T10:56:07.287032,2024-06-04T23:53:52.240105
83752,10541|74445|89464|21761|81189,2024-06-08T02:56:02.441498,2024-09-29T23:37:47.556568
74010,28279|22253|85729|56823|10038,2023-09-23T03:04:51.653688,2024-03-13T20:30:56.317460
23829,34906|52079|71408|65700|49837,2023-04-21T01:52:47.708236,2024-09-10T08:02:50.798307
32282,57924|53798|81476|69767|84789,2023-03-19T17:30:09.154553,2024-03-12T12:52:45.658360
25184,30791|10313|35616|46267|94336,2024-10-25T13:03:00.295499,2024-12-13T00:06:33.874631
72442,40546|28385|18981|17725|4607,2023-07-14T05:19:40.099064,2023-10-17T09:59:48.742596
95131,15152|48155|81698|32761|36304,2023-12-15T19:41:06.959435,2024-11-24T15:48:45.402602
53551,66664|83348|49879|24170|62190,2024-03-31T05:29:18.503847,2024-12-29T01:02:43.271016
56821,3188|36844|34614|19442|89701,2023-09-28T03:36:25.252990,2023-09-29T05:55:30.890419
73711,90438|15083|10332|69189|77726,2023-02-20T23:04:24.645080,2023-08-29T00:36:15.170000
86672,59811|10817|57509|52530|69393,2024-06-26T22:54:58.117451,2024-09-13T11:44:57.986937
8119,2440|44825|652|92588|87300,2023-06-04T09:45:42.791583,2023-12-06T03:49:14.650912
65782,94206|70644|94336|13187|18981,2023-12-17T16:17:00.571339,2024-07-30T10:07:35.236234
35847,28405|58554|18104|2129|45414,2024-04-05T08:19:20.037457,2024-12-08T03:41:22.156895
48451,15381|2233|59304|45414|42146,2024-07-03T02:39:34.168149,2024-09-29T11:50:49.287170
73084,69304|95669|51019|36304|13172,2023-03-26T19:06:54.982898,2024-02-23T10:58:52.158987
53214,50456|50219|45700|1876|39067,2025-01-24T12:55:09.615389,2025-01-24T14:14:53.062572
58916,48983|76775|41130|21965|82493,2024-08-03T14:46:54.931571,2024-09-10T17:32:06.164720
89116,11054|35988|17725|96717|26906,2023-04-08T11:24:00.215223,2024-10-25T18:09:31.289332
96788,54820|49229|60356|23153|14476,2023-03-06T14:56:02.798766,2024-03-04T13:25:10.285508
72192,28779|18072|84779|13172|26587,2025-01-18T17:01:54.515937,2025-01-19T10:15:07.110831
52906,74954|21639|91545|95985|42985,2023-05-03T10:31:49.228935,2024-05-22T08:00:34.087125
17938,60288|29958|6576|81476|17618,2024-07-27T04:38:06.140938,2024-11-30T18:19:08.817629
70096,99598|74554|9778|1488|92975,2024-09-12T19:06:54.279531,2025-01-10T10:02:43.561731
36265,47049|75696|56602|52497|89177,2023-04-10T09:56:52.471187,2024-05-29T20:56:16.724750
21275,74848|58466|10480|11504|23613,2023-05-28T23:24:55.073236,2025-01-01T05:37:34.060873
17366,26530|49879|27071|78959|13403,2023-10-15T21:54:27.145329,2024-01-25T08:12:23.795612
27153,22684|69645|1633|92588|97426,2024-04-10T01:56:08.001050,2024-11-16T22:29:38.977145
14548,90494|92044|17546|59273|81189,2023-06-02T20:28:20.606309,2024-08-05T03:18:05.788665
52988,82493|5448|3520|57464|61648,2023-02-11T10:16:12.832465,2023-05-20T17:22:58.212466
8946,6102|81029|30784|39575|21247,2024-07-14T07:00:51.886981,2025-01-07T22:07:22.511666
84405,95105|12619|26195|79933|50456,2023-03-21T06:24:48.600312,2024-08-08T05:41:27.329785
95665,9809|51744|6102|75427|63626,2024-06-13T00:41:07.087706,2024-06-17T23:46:35.738154
32603,76790|86695|84744|17853|58495,2024-08-01T17:23:52.957355,2025-01-13T00:47:50.428558
15080,66905|55182|25672|35724|62428,2024-02-06T19:00:39.223897,2024-03-03T01:23:56.179617
30289,79460|17204|47737|51996|1833,2024-11-19T12:38:01.505283,2024-11-29T18:48:23.555615
22829,92358|11504|23613|79314|59319,2024-01-13T12:39:15.757572,2024-05-14T19:36:49.556283
17019,2599|58884|8962|91393|56891,2023-07-26T15:11:06.050833,2024-08-06T16:06:57.897256
5170,72701|22684|41455|20526|12435,2024-05-02T10:33:37.395091,2024-05-07T19:44:10.751271
22309,38607|18072|52926|69057|43678,2023-12-05T05:53:04.976188,2024-08-29T14:45:25.451934
37864,62657|21965|94366|1914|31576,2024-11-10T14:31:25.628189,2024-12-28T23:43:09.206988
78682,97330|4199|4591|29867|60034,2024-04-21T03:27:24.016375,2024-04-27T03:39:50.952630
69082,85520|29986|42698|74998|72818,2024-11-17T00:45:24.067814,2025-01-06T06:30:46.964035
66331,12756|14812|87498|72701|73067,2023-12-02T20:21:54.461682,2024-02-22T14:22:32.225246
61797,23244|94320|6102|16032|59273,2023-11-02T19:42:43.251334,2025-01-10T12:33:50.142325
74683,33812|24764|38247|68805|3188,2024-04-16T12:05:36.001221,2024-11-16T15:26:30.856276
67545,17853|67917|89827|38459|16625,2024-06-23T07:01:10.940690,2024-09-08T11:54:49.957241
52807,19083|79127|51100|2880|39040,2024-07-26T00:08:18.828370,2024-08-05T19:21:09.876443
98096,80610|54910|47004|54280|48355,2024-02-27T09:23:20.254628,2025-01-05T15:10:41.512386
66196,86299|80724|18981|99471|67988,2024-12-03T23:56:55.586592,2025-01-03T03:00:47.726418
19636,90472|91961|51996|95985|51413,2023-07-04T03:02:14.126295,2024-11-01T02:42:45.252616
66284,69189|76292|8663|64425|75120,2023-11-20T17:38:04.413162,2024-06-16T17:33:02.969213
78493,43794|13734|9319|63940|53798,2024-03-29T13:30:58.414320,2024-11-20T12:07:10.683598
12586,86431|48967|20989|27140|73669,2024-08-13T10:46:02.952816,2025-01-15T16:05:32.634895
64942,96601|2235|1633|652|16032,2023-04-08T09:17:42.083780,2024-07-31T23:41:20.927313
84380,86431|97944|3182|21406|14312,2024-03-31T00:26:59.654804,2024-08-18T23:51:26.370026
80694,17641|5504|93011|67245|25116,2023-10-20T20:53:10.894742,2025-01-11T19:08:50.593823
85691,3182|17943|84045|34522|38546,2024-05-30T15:36:25.952302,2024-10-02T09:25:06.860990
22610,10038|78994|69393|97404|4032,2024-11-07T03:57:59.554438,2024-12-07T05:44:07.948049
1961,74550|9319|17952|7037|51376,2023-09-26T22:39:26.940573,2025-01-09T00:46:38.964340
84003,12559|19620|68975|30997|39067,2023-11-17T06:34:43.189469,2023-12-28T12:45:41.596425
2914,44705|45730|83560|47004|65057,2023-07-14T07:35:43.505297,2023-12-07T17:40:35.476583
65268,96839|50456|61259|68166|6015,2024-10-07T05:00:43.602078,2024-12-22T06:05:01.250375
94716,49855|29944|51400|60621|71140,2024-05-04T15:06:28.906743,2024-07-01T22:10:57.736727
48474,71777|94336|69645|98814|79314,2023-04-17T10:16:03.533125,2023-07-18T16:01:55.369758
60129,79460|65652|68166|90472|54071,2024-12-17T21:31:25.279534,2025-01-12T15:06:43.538246
29602,81029|13734|96135|86019|6102,2024-01-23T09:12:08.023442,2024-05-26T05:17:06.449927
74741,42761|28402|62469|66664|97307,2023-04-16T00:29:56.171258,2024-03-06T14:57:53.186866
2406,15044|74799|53833|73782|28783,2024-12-27T20:15:13.170351,2025-01-07T05:18:50.716236
75918,16292|45839|25811|14908|66905,2023-06-17T06:23:26.519623,2024-04-01T10:49:53.928308
78075,9389|24846|38970|89303|10972,2024-04-12T12:34:23.317964,2024-07-28T20:03:21.014727
32350,44705|23806|90494|17725|6278,2024-02-19T06:12:26.737785,2024-02-26T20:43:22.370171
49544,72946|98855|62803|77152|89443,2024-04-21T21:08:52.449553,2024-07-26T08:12:51.416766
48561,67988|13734|88841|74954|4601,2024-02-11T06:38:35.133903,2024-04-04T10:31:48.244638
65469,78994|94929|87161|50219|78959,2024-05-23T22:32:03.032301,2025-01-20T13:51:42.924191
88138,24532|68102|71408|76506|6102,2024-03-21T09:36:33.499635,2024-08-02T23:16:34.707495
70032,41000|81731|97812|72946|9389,2023-02-12T19:22:59.952953,2024-03-16T13:31:59.101290
83401,52255|99471|81189|22342|59188,2023-02-22T11:50:40.933953,2024-01-12T15:17:56.007931
63654,68102|29068|90889|89732|74554,2023-06-21T02:32:01.486874,2024-09-17T12:08:15.488807
81253,66840|704|39040|42952|84138,2024-07-25T14:40:36.665226,2024-08-03T15:41:25.638820
9156,46703|5063|74998|22485|68194,2023-10-31T03:52:06.699797,2024-11-19T08:29:30.289334
95018,87300|25811|47143|73173|4601,2023-09-22T23:04:47.105884,2023-11-01T09:09:06.518472
43981,7865|92849|42761|89303|10332,2024-04-09T23:08:57.719403,2024-04-30T21:22:04.704527
37560,84270|6102|89132|9418|60034,2023-06-12T23:31:19.339382,2024-05-02T21:31:11.573669
33864,3182|33942|83924|72818|56779,2024-07-13T23:20:20.958986,2024-10-17T01:50:00.062593
87013,52534|62300|3853|1876|90349,2024-07-17T10:03:47.093209,2024-08-01T10:25:21.847149
65336,53078|45700|69167|37419|22211,2024-07-29T20:40:07.261168,2024-08-14T03:04:20.899478
56917,43678|49855|55088|66840|19896,2024-08-02T15:36:20.098181,2025-01-01T09:16:22.677237
58726,52486|92695|62949|26166|5522,2023-08-21T04:37:23.894440,2024-05-06T06:10:38.971305
68645,56082|58183|53855|29562|55645,2024-08-12T10:09:15.815818,2024-10-24T23:28:06.207874
8765,61931|87477|70991|52079|3973,2024-12-09T06:22:44.369566,2025-01-13T06:50:36.887331
15105,61713|38822|34180|76687|38263,2023-10-09T22:46:26.100631,2024-09-05T03:29:26.881610
34676,61259|81189|6729|26166|39354,2023-07-18T18:41:34.620582,2023-08-01T13:20:01.585496
38112,22265|65850|86307|55577|30355,2024-02-23T00:50:25.848712,2024-11-30T16:12:54.839360
13213,93617|24833|97227|93117|81809,2024-07-05T15:30:36.736559,2024-12-06T00:14:50.865964
73222,67477|12368|31929|91961|27529,2023-09-23T12:56:51.526980,2023-12-25T13:30:26.724678
1229,33181|12060|49879|23568|20526,2023-06-07T22:57:53.130134,2024-06-18T03:21:43.717225
76732,32849|38325|54437|78737|84600,2024-02-08T13:24:33.427150,2025-01-08T18:48:00.982072
9084,18420|13187|97731|9029|27873,2024-04-18T19:58:51.692487,2024-06-30T01:49:44.188389
67464,12151|30068|25595|29804|32046,2023-08-25T15:08:09.271363,2024-01-16T07:12:45.691994
91712,56891|8394|20526|35325|63269,2023-08-11T06:07:48.595024,2024-08-07T12:59:02.154145
32313,9319|36778|89466|60893|98508,2024-03-23T00:34:08.571965,2024-06-04T01:44:10.987003
13428,38266|65652|39067|38970|10817,2023-11-15T02:20:02.418746,2024-09-22T19:29:05.751942
70184,8426|98508|39575|62106|52530,2023-05-02T05:59:24.380660,2024-09-28T15:46:25.444558
