user_id,tracks_id,created_at,updated_at
99152,41431|33563|97305|6971|79196,2024-12-16T11:13:16.058135,2025-01-03T02:49:57.791083
19357,75566|64854|8974|30679|52855,2023-11-11T05:46:53.798510,2024-09-04T16:04:28.092841
8048,23753|90643|5606|61929|6655,2023-03-22T06:12:50.616016,2024-04-25T00:26:12.691972
9380,18036|90572|91590|865|65061,2023-11-13T11:57:43.353038,2024-01-25T00:49:14.674124
86739,25911|93115|15795|37031|72225,2024-05-28T22:06:46.557903,2025-01-14T01:59:49.974481
81122,3689|61812|31341|60629|15258,2024-10-23T22:53:08.761008,2025-01-09T14:11:34.283937
30226,46092|38209|33512|25705|35808,2024-04-24T15:04:06.318731,2024-05-10T00:40:56.628309
62677,47383|24217|72176|82508|27215,2023-06-20T19:46:59.427406,2024-08-30T11:17:57.706852
30385,22609|99650|22341|8925|52358,2024-12-18T02:46:09.445478,2025-01-22T07:12:20.884952
25341,60745|9327|10332|38969|8625,2024-04-29T03:43:38.401225,2024-11-15T05:19:31.468085
24687,3909|79885|63956|97744|47383,2024-04-07T08:00:03.400317,2024-12-17T23:40:27.629390
85935,60629|27699|32398|25726|8560,2023-08-25T14:09:11.476594,2024-12-13T11:04:59.307571
14848,26180|88754|25992|91679|69690,2024-04-27T17:17:38.627202,2024-10-09T20:44:15.030396
67708,54072|90795|34117|7985|75992,2024-02-17T02:49:44.420624,2024-05-07T18:25:50.034131
82062,98583|47542|79696|72619|42960,2024-02-16T22:01:26.469533,2024-06-24T07:50:04.590823
5670,2919|66844|55494|3962|66415,2024-11-02T18:05:28.344077,2024-12-30T07:57:31.789670
97532,54056|47507|82270|21368|22480,2023-07-27T06:19:08.758013,2024-02-06T01:33:21.488066
42527,62123|94634|20440|27000|76064,2024-08-10T10:16:50.604161,2024-09-20T11:23:14.692555
62496,97503|42220|56618|51684|29381,2023-08-10T08:06:10.041866,2024-10-29T07:28:54.419330
42300,44439|33970|1392|93420|61292,2023-11-26T04:20:48.262591,2024-03-11T17:22:51.636010
71905,45453|64614|62213|38887|6219,2023-07-21T05:13:56.053251,2023-09-15T21:01:28.337924
19175,46061|36817|54254|34272|66918,2023-08-13T04:17:52.542336,2024-07-29T23:43:33.332922
93983,51668|77130|64614|7980|48489,2024-08-25T04:35:45.828750,2024-10-10T14:40:47.921032
71017,19980|35589|11937|30937|94942,2023-11-12T05:47:27.841973,2024-11-16T10:07:52.688236
29179,3347|77490|6200|37093|1520,2024-10-02T07:00:11.707733,2024-12-23T14:42:53.521269
40719,66844|27699|29381|53154|84068,2023-02-20T21:50:19.972506,2024-08-03T09:06:27.194543
41950,42024|49712|79681|27114|30331,2023-10-27T08:44:01.180390,2023-11-17T06:18:52.629250
68509,6344|54148|7350|32398|55474,2024-07-22T15:24:13.812054,2024-07-23T23:04:11.133423
85608,93112|35567|8925|11213|6344,2024-04-26T23:57:02.550567,2024-06-12T10:56:14.836824
5553,96123|43040|50446|67956|29767,2023-06-22T05:54:10.108532,2023-12-23T19:27:55.936301
56454,36723|19013|34668|69801|68591,2024-05-26T00:03:45.434488,2024-08-24T00:43:48.351771
34258,66558|64121|48455|36288|92400,2023-08-03T04:21:09.822477,2024-06-09T20:49:40.120798
75182,26180|69801|89730|85873|29381,2023-06-23T20:15:06.200937,2024-09-08T12:07:31.474626
82010,95856|12788|46092|3689|34647,2023-12-10T11:26:57.536606,2024-05-13T14:09:20.494839
18007,67695|71422|16016|69170|8221,2023-10-27T03:40:24.726650,2024-10-16T23:25:45.454196
12180,7771|48347|37439|26265|61060,2023-12-07T05:12:22.079310,2024-03-24T22:08:00.625386
71528,24019|22913|32798|8835|93115,2024-07-05T10:49:49.110233,2024-10-16T03:10:58.271245
24196,95661|67216|78096|37776|49712,2024-08-19T11:57:52.143492,2025-01-01T05:33:28.821611
40168,16692|69801|17527|31490|64067,2023-07-06T00:20:53.165743,2023-08-14T07:41:45.892960
60144,63094|38127|6231|67407|60384,2024-08-26T08:29:22.338229,2024-11-16T18:06:48.746113
4797,18598|17471|70343|9314|65158,2023-03-24T07:39:28.120706,2023-12-19T10:32:15.008630
35940,63678|72271|78549|42316|22315,2023-09-03T07:37:19.507404,2024-01-10T23:54:32.608885
1692,66415|46880|86046|59240|6344,2024-07-14T04:46:49.916088,2024-12-06T09:28:44.869457
48264,62123|28649|58594|58487|31033,2024-07-15T01:11:39.543270,2025-01-06T16:30:34.009995
98605,50837|21986|96685|38424|3984,2024-08-12T09:16:32.115007,2024-12-30T17:13:31.077435
9551,86265|52358|67903|97334|42960,2024-02-21T12:56:32.639141,2024-11-08T15:50:56.877999
55771,16692|45934|36129|6231|95375,2023-06-15T13:28:09.251433,2025-01-01T22:30:25.729980
80520,86046|58528|8955|55122|74546,2024-02-07T23:16:57.987876,2024-02-17T01:32:38.580711
65793,25310|37335|16437|33434|6655,2024-07-04T07:14:39.538097,2024-10-29T17:09:09.391832
46186,84163|25097|67689|15818|51624,2024-10-11T18:43:56.317141,2024-12-14T16:42:54.120069
12905,24019|44477|36817|55838|75992,2023-07-30T13:30:31.121953,2023-12-16T19:17:43.363253
55962,6971|5027|52707|2390|5940,2024-03-12T06:36:53.753703,2025-01-01T05:07:40.119198
66800,1841|34535|12788|94765|72176,2023-06-20T09:39:24.508727,2023-09-16T07:57:17.703307
91036,97302|17828|24019|92400|10332,2025-01-17T19:12:52.816765,2025-01-20T05:12:32.898874
85663,33970|73170|53154|2722|98069,2024-02-19T02:32:40.021673,2024-12-19T20:50:12.661455
19862,23753|78453|85459|31490|6164,2024-01-31T16:29:34.865495,2024-09-13T17:08:53.236423
95000,20862|60676|13567|19713|70343,2024-05-16T17:55:49.459515,2025-01-18T05:49:57.012544
50432,51699|75566|62970|89088|44611,2024-07-13T20:09:51.861495,2024-08-29T20:39:24.720425
51477,18473|25829|94942|32355|59240,2024-12-28T20:47:59.234128,2024-12-31T16:31:09.657535
90575,40272|66569|12955|77221|34535,2023-10-29T16:47:29.005912,2024-04-09T21:09:39.295566
35834,98583|49801|59610|76531|61385,2024-10-24T19:46:20.906374,2025-01-24T02:48:54.830545
91014,65585|87136|74894|42960|79722,2023-05-23T17:03:39.887473,2023-08-04T23:09:40.172038
89302,68583|33260|41597|70235|9406,2023-04-18T09:47:13.284808,2023-11-10T23:12:04.570930
58892,89578|57968|39587|42483|10331,2023-10-05T12:05:54.960941,2024-02-20T00:23:27.948511
59770,7813|95361|81113|67689|59810,2023-09-04T14:03:03.582998,2023-10-14T16:09:52.165314
53431,95375|36182|3425|52707|61385,2024-06-30T00:56:09.844485,2024-12-19T10:35:50.201747
66064,77130|74004|46671|40846|66415,2024-11-25T00:32:20.556406,2024-12-03T22:39:51.914673
38605,22621|74004|90651|47016|39102,2024-04-09T19:50:35.435284,2024-12-06T20:49:12.059748
37366,79947|49209|18774|7304|52002,2023-03-01T10:21:51.529825,2023-03-02T05:03:34.504455
92377,60676|27000|3167|72271|26737,2023-01-26T01:38:33.751240,2025-01-10T03:27:10.292244
75133,24019|79819|18321|70235|68082,2024-03-04T21:51:22.994069,2025-01-12T23:36:44.661597
53321,44824|93112|82508|34457|77595,2024-10-12T00:07:35.882495,2024-10-26T11:56:53.701641
28879,34668|26334|31033|94762|89156,2023-12-01T09:15:13.989589,2024-10-12T14:39:44.420554
9516,30878|62978|3286|29262|68494,2024-10-30T07:35:10.316452,2024-12-10T16:08:01.701007
36808,98697|92450|4005|33632|44128,2023-09-15T11:06:25.915357,2023-10-24T18:42:16.284554
56138,9816|14386|24019|85928|96685,2024-05-21T09:01:16.253981,2024-06-21T17:14:43.457936
418,4407|50944|62978|76387|70220,2024-10-16T12:42:17.809038,2024-11-22T17:42:16.833270
42841,58383|17471|69801|74701|44824,2023-04-23T20:33:41.029858,2023-08-22T02:54:34.469965
91020,79819|30609|85083|40343|52358,2023-02-11T05:04:11.110052,2024-11-26T09:20:18.738627
81817,14644|41733|90651|39587|56091,2023-07-22T13:28:41.304696,2024-06-11T03:43:13.418602
29074,32798|91733|30295|46784|56593,2023-03-06T07:17:18.685135,2024-05-25T07:45:29.025365
29401,71993|84260|37093|88410|4005,2024-09-24T08:55:21.815248,2024-10-30T10:42:00.442258
43665,16609|79819|77814|61912|77148,2023-12-30T20:42:31.903602,2024-12-16T20:50:41.595263
74686,54060|85|89730|91599|66423,2024-04-07T23:46:33.580575,2024-10-05T13:21:48.929467
47169,10753|96123|77148|33434|50047,2023-11-10T19:21:26.352780,2024-09-03T00:35:53.990736
15100,10331|92450|28314|72417|54472,2024-04-18T11:21:56.423579,2024-08-12T23:48:26.224959
16235,58383|41597|68583|19001|65964,2024-05-20T04:58:44.986521,2024-10-30T08:56:26.352633
30590,52890|56618|62280|42220|24858,2024-06-05T13:17:20.686863,2024-07-02T20:28:01.568038
99283,76101|82776|83471|95583|6164,2023-08-28T10:23:23.369630,2024-06-24T10:49:29.786344
48600,80267|74242|19724|54056|63956,2023-01-31T10:29:23.565538,2025-01-13T09:47:08.299322
55625,2244|42290|50047|90752|61812,2024-01-26T20:20:18.448092,2024-11-02T08:16:48.241041
31302,87930|87532|20768|36557|76101,2024-08-01T00:07:12.881265,2024-09-10T20:10:46.080794
24913,45457|44326|87058|52446|95856,2024-09-29T10:35:24.299764,2024-11-17T08:05:08.913442
11351,60384|78096|94762|30927|24217,2023-05-20T05:55:54.677031,2024-07-19T19:45:52.113732
2290,72619|93892|30679|5027|66558,2024-09-15T10:04:05.876851,2024-12-07T00:24:15.492024
30742,7813|91042|19582|39324|92803,2023-01-30T13:37:19.422980,2024-09-12T11:10:02.956940
35346,97201|51684|42752|39249|25854,2024-06-20T02:00:43.411354,2024-08-07T17:59:17.411947
1182,24198|27114|77009|14123|87641,2023-08-09T11:32:23.407071,2024-02-18T07:14:43.415585
59784,18036|77741|54837|85261|85775,2024-03-05T14:54:47.915480,2024-06-09T17:22:53.984913
26297,17471|82987|30937|74546|70388,2023-03-10T03:37:22.169795,2024-01-23T03:25:52.031802
12009,4407|20745|25726|79681|89578,2024-08-15T01:59:56.718451,2024-11-28T05:08:28.986499
64956,30331|56832|40181|19164|19506,2024-06-17T21:53:58.837550,2024-07-01T04:34:46.848384
97498,72964|50446|16692|26265|96975,2024-03-26T12:41:50.524574,2024-10-02T03:11:32.481461
12671,65158|29110|13567|75669|99663,2024-06-02T03:48:08.235046,2024-07-04T05:08:27.567915
87752,65585|86475|23695|30609|51684,2023-11-04T10:50:27.630594,2024-01-30T12:35:38.602383
98578,94634|54254|18036|8971|46652,2024-12-31T00:57:51.632802,2025-01-21T13:13:51.079760
98404,36673|94799|74389|6200|85261,2023-10-09T06:23:48.761503,2024-05-26T20:39:21.447013
33330,91186|92450|77009|54148|20820,2024-09-11T20:52:56.575971,2024-11-10T19:49:17.221807
56139,92400|61292|19980|16124|37031,2024-08-14T22:42:33.108140,2025-01-21T13:54:11.650196
68598,91679|49801|42485|93774|19853,2023-03-10T18:26:53.631486,2023-12-22T22:05:27.418927
33828,78453|2333|2857|88264|98583,2023-07-03T20:26:24.773906,2024-08-13T14:01:59.726717
64182,85172|23424|64988|32398|61385,2023-08-09T03:47:19.179568,2024-08-02T10:28:51.475235
182,78453|24019|45874|97549|18774,2024-02-03T21:58:38.736902,2024-02-04T11:01:45.677950
58415,52488|44326|14386|67990|66226,2024-08-05T02:14:44.593461,2024-11-27T18:18:34.511314
83882,17824|96685|94634|63704|65158,2024-04-04T04:31:47.624515,2024-11-18T09:24:06.483599
75545,1054|85775|7950|32744|78096,2024-10-02T05:48:04.062609,2024-11-24T04:03:45.338519
26657,39704|93509|18065|46776|43803,2024-07-25T06:42:10.964042,2025-01-24T20:11:55.570394
4621,37758|94762|90795|33970|31741,2024-10-26T12:23:41.513354,2024-11-19T14:23:05.837051
34890,61929|54254|69935|48769|91599,2024-01-25T19:21:59.110815,2024-11-12T12:36:51.082754
89243,51668|79885|55419|45934|76535,2023-02-03T23:23:57.678373,2024-12-25T22:37:54.878544
69047,92803|79094|64199|66226|4513,2023-05-02T21:00:55.255272,2024-03-29T01:13:58.645771
64492,26402|7392|66918|66778|16026,2023-09-04T19:14:41.953838,2024-11-11T03:59:13.223688
39091,44477|10753|22594|49221|89088,2024-09-30T15:45:29.763825,2024-10-21T04:17:08.249507
36368,99920|3286|5209|61155|2333,2024-01-07T08:34:34.624428,2024-06-15T04:57:41.935831
39919,5756|39714|35588|19001|9011,2024-11-15T23:22:22.876435,2025-01-19T17:07:28.122245
45493,6219|48003|45457|76064|77539,2023-04-09T02:12:25.816468,2023-10-25T00:00:35.622463
67764,92436|80111|36465|66569|85459,2024-02-07T01:38:05.903199,2024-03-09T18:50:10.038297
87336,14748|60200|51699|41280|24363,2023-04-17T16:40:45.026515,2023-07-16T23:06:46.617650
85175,60745|39920|95856|41741|28009,2024-03-25T21:51:48.092774,2024-06-26T01:47:28.855060
36002,99515|92400|48040|31490|30824,2024-08-27T08:23:03.878378,2025-01-21T17:58:33.174581
53653,64614|44439|93509|18301|60200,2023-04-18T05:35:21.881123,2024-12-29T20:21:46.441865
76808,77595|11926|24983|36544|89599,2024-12-27T08:46:32.678114,2025-01-04T09:17:03.690069
77075,72964|23827|87641|9011|7813,2024-02-18T05:51:37.049566,2024-08-24T00:42:53.211933
