user_id,tracks_id,created_at,updated_at
69610,69575|89377|60006|7931|42727,2024-09-03T13:38:08.173967,2025-01-21T15:22:47.264986
58448,89690|6969|12136|42296|76948,2023-03-14T11:48:10.626519,2024-03-08T08:05:40.614846
28971,30259|10457|18516|90254|55780,2023-02-21T15:31:25.884871,2024-07-13T05:07:39.760873
24033,68755|18004|99004|68998|9297,2024-05-19T14:42:47.452956,2025-01-03T21:55:58.177040
66119,5678|18182|85503|67510|23215,2024-11-22T21:19:51.458739,2025-01-12T17:59:26.369760
87073,37766|54585|90848|83641|8636,2023-11-09T09:44:00.694163,2024-07-04T10:52:35.282409
99953,40326|67883|61003|9732|58212,2023-12-09T05:56:45.644807,2024-02-15T08:17:58.609301
97557,17825|21480|67266|88934|60088,2023-03-18T13:59:40.671373,2023-03-31T21:13:36.412385
86512,75629|90221|3875|12895|36863,2023-02-20T02:00:29.368415,2023-04-07T16:43:36.659916
92847,20692|32004|95776|38674|3875,2023-03-19T02:20:28.574281,2023-12-20T10:18:18.118764
94061,49402|22776|88773|69844|78861,2024-06-04T16:30:49.647158,2024-06-06T21:07:57.563476
30936,28196|99669|17280|30052|27334,2023-06-29T04:40:38.439450,2024-08-27T11:44:05.727290
25464,93951|85278|87357|33082|87930,2023-03-05T13:14:29.043348,2023-04-19T04:50:27.521143
47388,58351|43830|43100|99359|28294,2023-04-16T06:33:07.018309,2023-08-13T18:51:18.848702
36441,73336|78016|11370|56996|10789,2023-08-04T04:29:32.048358,2023-10-16T08:52:52.194429
49566,21480|56310|64974|34748|39391,2024-12-18T18:11:28.097888,2025-01-22T16:01:08.491909
10143,12246|9449|75179|93228|59198,2024-07-26T05:42:48.052530,2024-08-04T23:33:26.885304
43886,78861|50623|47064|5678|34729,2024-11-11T10:34:51.875041,2024-11-11T11:22:16.876904
65761,34938|65558|11875|65375|3164,2024-07-29T05:21:53.056269,2024-12-13T22:39:59.258878
80968,62649|63165|3164|36922|49176,2023-06-02T16:33:00.842105,2024-11-23T08:51:19.901921
7495,45986|66413|4523|16107|23515,2023-09-10T05:01:44.559016,2024-11-24T07:20:34.551149
66398,15391|13065|16640|88698|42352,2023-08-28T18:22:12.145848,2024-12-31T22:59:06.531176
92711,3897|39421|21772|24058|70778,2023-11-01T05:27:17.295861,2024-06-28T03:14:41.830740
34125,93914|65041|20292|4358|93489,2024-01-10T20:09:38.996377,2024-01-28T20:08:15.710424
69807,33355|84578|74372|87826|40196,2024-09-28T19:33:59.392422,2024-12-20T22:42:50.534463
94481,94213|61421|12|54758|12016,2023-10-14T05:19:34.729329,2024-10-19T02:46:39.503896
38569,12246|15190|31779|75321|39632,2024-01-07T14:51:31.733263,2024-08-19T23:34:41.794240
28967,94108|2216|39309|18329|42948,2024-06-23T07:42:21.561285,2024-08-12T11:47:53.226469
71203,86969|40110|79748|54138|85607,2023-06-28T18:34:29.594752,2024-12-03T11:09:43.621843
16453,15053|4251|4999|64956|7931,2024-05-02T01:03:28.221093,2024-09-26T22:19:13.252325
3254,38802|36301|47877|60219|21575,2023-03-25T09:37:39.331099,2023-09-24T10:04:36.219050
93875,8479|94263|44021|85300|65843,2024-01-28T19:28:54.078773,2024-09-09T07:27:06.233250
98723,78221|61503|56887|45062|99139,2023-07-03T00:20:05.582824,2023-11-30T20:28:26.946022
29227,17971|65534|73038|6464|95776,2023-07-13T02:04:50.930599,2024-01-04T22:03:36.307883
79496,19614|51630|98510|92765|86230,2023-09-14T17:34:43.733415,2024-11-14T15:24:14.223905
11709,6512|90452|35535|43284|14403,2023-08-06T23:44:49.986677,2023-09-24T05:46:20.364214
89819,94475|84578|69946|28294|60088,2024-01-02T19:40:00.979480,2024-11-22T09:26:04.678487
68343,11454|29815|89740|86696|53718,2023-09-01T19:44:29.040796,2024-08-07T14:15:19.797503
65426,91816|18368|40910|73336|49613,2023-10-05T19:39:53.099582,2024-07-14T14:07:13.129934
2067,66689|61698|56887|49245|70261,2024-05-29T14:57:04.929548,2024-10-15T18:26:15.813284
26904,21081|69985|35314|35822|59712,2024-11-29T22:58:09.198296,2024-12-29T14:25:39.980219
76322,47064|40910|92378|22357|81591,2024-04-13T13:23:29.892335,2024-09-19T14:21:50.535788
74594,53131|57300|96877|74013|93439,2023-04-15T02:56:26.521248,2024-06-12T18:25:50.040781
2490,81499|72680|68998|86143|90290,2023-11-30T05:55:42.503302,2024-05-29T00:34:51.633335
68425,63165|60006|21598|98525|1554,2023-07-31T05:52:40.380684,2023-08-11T01:58:09.008950
89123,40065|87527|73039|59551|79748,2024-03-22T15:08:00.734691,2024-10-22T07:38:36.458719
15508,21772|70464|79011|55009|65031,2023-08-05T18:36:26.391084,2023-12-26T16:00:56.208084
23644,3382|48635|37386|56887|66247,2024-02-10T19:27:16.912751,2024-02-12T06:33:37.413843
76808,73039|56490|47844|13775|74851,2023-08-31T05:41:50.950006,2023-11-23T21:13:39.050487
39048,82009|17704|4251|72533|38847,2023-11-22T02:38:04.647542,2024-01-09T01:41:01.982582
99449,69869|21081|49891|24606|29196,2024-02-17T13:38:16.829562,2024-07-18T05:54:41.839058
67369,26182|27728|90762|90632|91896,2024-09-01T11:00:22.981224,2024-09-28T05:37:28.452395
7943,51630|60368|80103|18617|29911,2024-06-27T16:48:37.175123,2024-07-16T06:45:07.014324
55178,87098|7387|87357|98185|28313,2023-04-20T01:59:36.920778,2023-11-17T19:59:58.018598
31620,15914|44825|87334|58913|29343,2023-12-25T09:54:11.290423,2024-08-01T03:21:29.997070
86793,1961|58913|5678|45986|5652,2023-12-26T22:14:37.345731,2024-06-26T10:28:33.314068
97971,95234|41170|15213|82074|96683,2024-04-16T00:01:17.152791,2024-07-27T18:44:38.935838
70620,78800|12306|95234|65873|5197,2024-03-05T22:15:04.996997,2024-06-17T08:14:26.147451
45012,24541|44131|99669|32285|47844,2023-05-18T21:24:55.930012,2024-04-20T10:55:38.138403
72903,79280|77206|48085|19258|12,2024-04-15T00:02:40.692382,2024-05-13T06:44:00.590832
23799,87357|13775|95068|50623|75179,2023-07-06T22:32:50.473149,2023-08-18T14:52:49.608505
24166,54966|61652|74724|19162|59551,2024-05-24T01:51:15.396370,2024-11-13T11:48:10.655502
55348,75410|14554|59667|92017|6153,2024-11-20T18:54:41.043253,2024-12-30T08:05:21.920773
29869,32826|62649|90|7780|86696,2023-06-10T06:07:53.980992,2023-07-12T03:41:17.894197
43829,87527|72573|85640|88370|61503,2024-12-15T19:14:24.296106,2024-12-27T06:11:31.979222
11274,9732|8636|6074|86683|89377,2023-06-13T16:37:14.257922,2023-10-10T19:10:20.505932
61540,51694|8964|75437|29815|6878,2023-07-29T15:11:59.678151,2024-09-18T04:59:38.598183
14761,55009|44131|60254|9297|79748,2023-03-21T19:06:35.576946,2024-08-31T14:01:47.014921
92675,69782|98702|61003|93503|31117,2023-12-22T18:09:13.173618,2024-01-03T07:21:53.465019
94580,22574|69844|66752|48277|7189,2024-05-19T06:59:22.092959,2024-09-03T01:22:56.695758
47049,41926|35349|59263|66122|10299,2024-02-19T17:57:26.694490,2024-08-16T18:24:58.596134
87810,99359|57694|65395|19933|36304,2023-11-01T08:27:44.346124,2024-08-15T03:05:25.564214
49463,86330|20944|5197|20888|17331,2024-11-26T04:16:19.506193,2024-12-15T20:12:33.570004
99153,15684|930|97639|23545|77274,2024-10-19T19:14:56.934931,2025-01-09T04:00:45.191668
98320,58749|4362|13789|49245|88934,2023-06-03T07:31:33.707258,2024-12-01T06:09:59.937317
53124,25108|87616|27948|19933|62975,2023-05-06T12:47:04.839161,2024-05-02T11:14:03.321244
15822,24881|75437|65041|98407|90762,2024-04-13T08:41:58.055462,2024-10-02T19:59:34.612696
84610,55231|61675|77372|24881|6074,2024-07-14T05:25:06.474499,2024-07-23T11:09:18.075482
45297,930|35822|25065|61652|30259,2023-05-23T14:45:16.513827,2023-10-30T11:56:01.303516
66975,27948|59867|63509|61674|19050,2023-12-07T07:39:01.206372,2024-02-23T09:10:11.343050
7431,55472|88612|8325|5603|96115,2024-05-09T03:41:41.617582,2024-06-06T10:13:28.067523
31363,94475|33275|6512|22646|81758,2023-03-12T02:15:18.064028,2024-08-05T13:36:00.987599
53073,32895|77274|76838|44131|34938,2023-07-25T09:13:14.958169,2024-02-04T14:17:35.690245
3691,86142|44075|80160|59867|13306,2023-05-09T18:27:21.138096,2024-08-19T10:17:19.799548
4928,75273|13306|11419|78361|85607,2024-06-11T04:02:43.067331,2024-10-06T09:04:27.817962
89182,84717|49152|25029|10010|33021,2023-07-01T12:05:38.890687,2023-08-15T06:24:00.484834
60669,32646|50189|12|33014|21215,2024-06-10T10:52:15.844156,2024-08-28T23:17:46.602232
58090,29305|85986|15915|16521|53829,2024-12-16T19:22:07.874936,2025-01-04T17:23:07.223603
31881,45754|42106|57586|67510|43100,2024-12-06T19:40:12.490824,2025-01-21T19:24:30.822945
56472,92098|88370|58215|30052|86696,2023-02-25T05:29:28.051543,2025-01-17T10:31:56.945754
1588,73534|82074|13074|3930|69921,2024-01-29T22:42:40.658255,2024-08-10T10:58:13.982671
77860,17828|86696|7957|66413|16208,2023-04-07T05:04:36.598405,2023-07-06T09:48:32.846403
44882,50122|6787|54138|76227|62967,2024-01-03T01:42:31.568239,2025-01-24T14:14:47.510530
33379,78361|73038|74724|18617|72947,2024-02-08T06:29:22.846907,2024-11-22T23:01:25.364379
62976,81060|92020|96205|35566|12916,2024-08-25T09:34:32.934105,2024-11-13T21:54:57.531819
27608,61529|70165|93503|80123|5171,2024-08-20T19:20:19.173507,2024-12-27T22:18:28.208285
96742,14953|85796|8852|63545|28401,2024-06-30T03:59:27.432271,2024-09-10T17:53:17.360361
71464,94108|76644|3085|8852|85616,2023-04-03T14:49:54.268252,2024-07-07T08:11:01.703230
15856,97164|48085|97612|13445|1554,2024-06-26T02:44:49.425473,2024-08-08T02:15:03.829043
53360,30259|4468|41345|41868|33863,2023-09-17T14:18:24.448561,2024-01-26T11:34:56.287053
44564,1549|36815|7973|65729|52589,2024-01-27T12:04:53.697954,2024-08-28T22:45:56.341040
47150,39497|37386|97026|29545|47941,2024-12-08T05:11:31.189839,2024-12-14T15:39:40.341641
84905,73182|4631|95068|93929|68399,2024-08-12T16:19:50.289999,2024-10-04T02:54:57.455607
15357,18189|96115|64422|63907|36569,2025-01-12T09:40:50.441319,2025-01-22T21:43:52.717324
62529,44310|90899|31541|74649|29962,2024-04-12T23:08:20.664066,2024-08-12T10:35:25.243541
68050,35193|64974|50300|59867|20692,2024-12-04T16:43:47.852687,2024-12-26T20:27:43.740144
35587,930|21081|69844|46938|521,2023-03-23T03:43:20.636445,2024-03-22T03:36:47.150555
21166,39754|77173|19570|74649|26110,2024-01-10T19:33:59.744545,2025-01-09T23:25:47.188070
96349,73182|21969|26110|36777|40884,2024-11-02T14:54:46.294487,2024-11-13T23:20:42.362171
18954,72283|90221|29305|21215|24058,2024-06-01T16:40:38.274576,2024-11-11T05:24:49.145720
8970,40910|60812|67539|44881|26182,2024-10-05T14:53:24.581311,2024-10-11T15:17:18.671799
98308,92765|66247|12305|55780|60006,2024-06-23T10:29:26.823936,2024-12-30T01:31:06.321166
31669,82170|65318|35314|78770|78101,2025-01-19T01:46:38.358973,2025-01-20T03:09:17.527056
67888,11073|20353|10010|52589|86142,2024-09-30T06:12:34.811628,2025-01-16T11:07:39.610778
84087,34938|97266|12016|94108|88698,2023-12-14T14:38:43.181886,2024-12-07T09:20:41.905694
95291,13789|96752|6522|64568|33545,2023-11-27T06:17:50.966704,2023-12-01T17:03:36.047390
96588,64259|91681|43984|67012|14179,2023-08-12T19:39:43.598103,2024-02-03T22:11:24.449466
50536,37710|42352|15053|12916|97752,2024-01-16T13:38:40.556911,2024-10-22T23:02:29.551929
31384,96115|37449|82380|65041|12298,2023-06-14T09:13:51.053506,2024-03-30T21:07:40.149272
31794,22501|89812|26102|28229|46377,2023-06-12T16:34:56.609057,2023-12-17T19:55:38.321006
64991,20694|18617|70720|6153|9449,2024-11-29T10:44:43.399780,2025-01-25T18:57:23.098563
27405,81853|81056|80194|60812|95631,2023-03-18T13:41:02.378713,2024-04-06T18:06:44.958587
79656,8932|44825|97185|61421|67012,2024-06-27T05:25:49.480589,2024-08-22T07:52:01.312209
95707,48891|51780|49176|37449|2284,2023-12-27T22:47:41.154495,2024-02-28T22:51:29.075167
87181,39754|85986|91816|70778|86108,2024-02-29T13:36:56.299836,2024-06-28T11:04:34.724893
87849,12|36623|84831|63293|24541,2023-10-30T02:21:29.473986,2023-12-17T08:27:14.942641
886,56772|77372|6153|30052|47844,2024-06-11T10:00:51.640337,2024-12-27T05:47:43.564627
89501,66689|96373|6893|60006|46938,2023-02-28T03:21:14.074407,2024-01-14T23:10:32.900678
40403,5678|14740|66122|14323|78219,2024-09-07T11:26:08.331444,2024-11-15T01:22:23.038846
95620,35535|4999|70692|68621|14740,2024-04-06T17:04:46.319457,2024-10-03T16:21:21.082122
68562,16208|11482|41541|38450|59446,2023-04-01T11:58:35.575501,2023-07-27T03:41:23.704858
70636,66296|2352|5171|36623|81758,2024-01-29T14:56:14.755555,2024-05-25T09:14:12.060609
90180,88370|43284|68998|60164|48891,2024-08-23T04:46:48.277218,2024-12-17T11:03:36.921767
27175,82574|20694|13445|12|69997,2023-07-12T13:31:47.788203,2024-03-09T19:40:55.666158
15445,8798|78770|45497|88370|65375,2024-03-10T16:14:56.406189,2024-05-16T17:38:51.799687
95935,33416|81156|83108|52988|48801,2024-10-07T18:21:09.130358,2024-11-06T13:58:01.711803
65205,12895|95776|42344|85278|4336,2023-11-27T04:43:54.386813,2024-10-10T06:50:50.951627
34008,51694|53131|3339|59446|85591,2023-11-13T02:46:33.849571,2024-02-18T13:45:24.742448
55853,81035|32308|20888|9732|4336,2025-01-19T09:44:02.393503,2025-01-25T02:41:11.597266
25677,62303|37380|24927|62805|71561,2024-08-06T21:38:57.931967,2024-12-02T10:11:29.415958
98218,38802|31541|66285|78016|1554,2023-02-26T01:41:13.449072,2024-07-29T07:44:38.808257
61554,4251|72979|35979|99359|95631,2023-10-05T14:14:49.309218,2024-06-08T20:04:32.594631
70444,1549|61207|22238|4251|92017,2024-09-26T01:18:05.861620,2025-01-04T12:45:59.769089
8621,19120|76948|72973|25564|33545,2024-01-02T16:22:06.370109,2024-05-23T10:28:46.335636
59790,92017|9341|96290|36815|48801,2023-11-10T09:46:01.284639,2024-05-10T02:30:59.548571
41854,68621|86969|7208|87616|54585,2023-12-25T05:19:18.365324,2024-05-09T18:53:33.924127
62339,53488|85986|43100|94108|60812,2024-11-27T13:47:26.646979,2025-01-23T01:31:00.493727
30790,68790|11370|65031|95776|77444,2024-08-21T18:45:02.729684,2024-11-23T10:43:10.066063
82096,20692|94213|98115|37404|11454,2023-09-09T05:24:23.804379,2024-12-19T17:03:50.231017
23706,15300|15915|87683|63545|84831,2024-01-05T00:34:08.692712,2024-11-12T04:12:47.267303
68476,90646|39497|19162|74205|16208,2024-02-10T01:57:40.968004,2024-09-12T20:06:07.558475
54234,10863|50300|24521|77372|10055,2023-04-20T12:53:52.697263,2023-10-26T10:23:10.330019
31589,74321|86142|37712|86108|74444,2024-04-17T01:15:33.151832,2024-10-15T05:50:01.305821
37056,32808|6969|90646|74013|9421,2024-08-31T16:33:32.254803,2025-01-21T02:47:45.501871
54719,29196|38802|52589|44216|24541,2023-08-31T02:41:17.468458,2023-09-26T03:45:58.212187
61660,66122|48949|46705|25564|90221,2023-03-04T15:49:22.098574,2023-05-31T12:22:02.847143
76081,7973|25065|7189|21969|6893,2025-01-04T15:52:14.312374,2025-01-04T23:09:21.389312
58716,48277|14953|48635|65873|88698,2023-10-22T12:37:26.887211,2024-05-16T20:13:41.323452
60226,48427|68399|60219|48204|78361,2023-05-05T18:45:12.472554,2024-09-25T13:22:45.438549
18958,77555|19600|32308|73528|61003,2024-08-12T06:48:43.163224,2024-08-12T10:54:57.461980
1358,66752|23256|15190|19247|96609,2023-10-26T08:00:28.513881,2024-11-10T01:25:45.000268
10864,89740|99803|87154|91816|26110,2024-08-03T00:25:55.258657,2024-10-05T07:37:47.079963
14981,38261|28313|35314|9449|44916,2024-10-28T16:31:48.567879,2024-11-13T11:08:53.045258
76276,21212|77372|24927|40065|47064,2023-11-17T00:43:18.825483,2024-11-18T01:29:13.455082
47365,93228|97471|67485|3382|6467,2024-04-20T13:17:53.515935,2024-08-09T16:58:13.827157
79691,6881|74649|37730|48085|98115,2023-06-24T06:56:50.635485,2024-08-24T06:15:55.967284
14208,88934|43165|68399|76838|6512,2023-06-15T10:11:14.283757,2024-12-05T19:33:55.591331
21955,16739|51997|53458|84831|34748,2024-11-21T10:58:18.134328,2024-12-12T19:00:13.110363
82286,98008|76017|79121|76644|95068,2023-04-25T18:34:43.144636,2025-01-03T00:55:25.422104
32113,59048|61529|28211|32004|61101,2024-10-05T11:24:49.699803,2024-11-04T06:34:35.209342
70008,12306|33416|69575|19329|24606,2023-06-13T07:15:30.961612,2024-02-20T21:53:12.985146
49338,30104|27948|55472|68399|18516,2024-08-30T17:35:10.909178,2025-01-04T21:08:22.852933
14784,48534|73565|44825|80103|68998,2024-06-28T23:26:04.103370,2024-08-10T02:49:57.233090
82719,85347|78144|85796|36863|88370,2024-07-23T23:00:16.048462,2024-12-11T04:56:29.221225
28630,59817|47995|91067|34100|24058,2024-04-07T06:33:13.124167,2024-12-20T13:43:56.750023
15424,23575|86683|53336|23475|78770,2023-04-01T07:45:56.407989,2024-12-27T07:43:41.419587
36881,14953|90848|930|77555|99359,2024-12-13T23:04:27.459569,2024-12-17T19:24:12.646083
67920,87826|60812|97297|32907|69445,2023-04-16T17:08:24.063630,2024-07-29T23:46:11.374583
30343,74321|67544|95038|70000|29545,2024-03-06T22:51:35.874083,2024-07-10T13:19:20.030540
79206,86774|15300|37404|24569|44194,2023-05-30T22:04:26.317908,2024-02-06T16:16:11.989235
89610,64529|49176|3603|79280|15300,2024-10-04T11:05:39.332277,2024-10-26T20:14:12.021186
30060,97471|86142|46135|4724|39870,2024-08-03T12:01:13.112031,2024-08-23T03:19:21.208199
66574,99894|23545|33782|20292|28229,2023-08-15T23:45:37.771140,2023-09-01T20:15:11.385227
23446,57670|6877|64259|48765|87334,2023-05-30T22:46:27.363077,2023-07-09T21:48:22.778167
58045,7387|93929|13065|24606|43165,2024-06-17T16:01:21.699557,2024-12-02T18:00:08.050187
82899,12769|87616|14179|12144|51780,2024-04-05T22:30:18.538050,2024-09-30T07:32:52.876139
65461,76067|6153|38747|45754|39497,2023-04-18T23:03:33.439496,2024-09-15T15:29:00.080201
63492,83108|61897|71747|93111|82381,2023-11-14T19:54:32.986785,2025-01-17T10:21:46.421686
72503,5678|20393|34938|96205|60379,2023-11-23T07:35:48.882088,2024-04-02T23:48:23.731647
73026,48277|88612|48635|61341|41074,2025-01-26T16:31:00.879571,2025-01-26T19:15:29.921503
98305,29305|49613|17719|66247|48534,2024-12-08T19:54:42.843495,2024-12-18T06:34:18.682547
25053,90|73565|2352|4740|51630,2024-01-20T22:03:35.663784,2024-02-28T04:38:45.469351
38602,44916|38747|22501|81156|60088,2024-04-19T20:56:17.411772,2024-07-08T07:51:57.055096
95777,61382|57670|99669|24521|89377,2024-03-01T00:21:37.966563,2024-06-09T21:43:34.947912
33072,69445|67674|68755|86969|99359,2023-09-26T06:17:57.624559,2024-12-18T08:08:01.203887
42479,66689|94230|77274|40196|65534,2023-04-03T22:54:47.356266,2024-05-30T04:06:10.555585
87386,20393|83906|39391|6467|19933,2023-06-26T07:28:39.782090,2023-10-19T17:23:30.647012
90860,31541|60812|51630|19329|58215,2024-09-12T12:26:31.255600,2024-12-01T03:13:05.010201
72446,33104|35822|18372|97471|62975,2023-03-05T00:36:11.131862,2024-05-22T00:26:15.182117
11021,86108|82009|58212|23898|60219,2023-12-19T22:50:10.830027,2024-01-23T09:42:14.859973
94952,73534|24058|81056|53504|76948,2023-11-02T09:06:39.254851,2024-10-11T21:47:02.876105
45078,86696|74372|60219|93311|65423,2024-02-19T13:56:13.348959,2025-01-03T22:27:23.474568
12028,85503|73378|99289|48427|75321,2023-04-29T00:27:44.734645,2023-10-29T09:11:01.287070
58373,79160|20353|37062|48204|80194,2023-02-18T04:47:28.749555,2023-06-22T12:01:39.118142
44408,50300|55009|64974|98510|16775,2023-11-11T17:22:48.715876,2024-11-13T05:11:03.571892
94801,15300|75179|62649|82170|94263,2023-05-07T21:10:29.312387,2024-06-02T04:22:42.835231
59803,26339|16107|56553|69436|9124,2024-06-25T14:23:40.813504,2024-09-09T09:54:51.608869
30387,85591|29038|29545|92182|99803,2024-06-22T04:22:24.179251,2024-09-03T10:25:42.736634
35116,8798|42492|24058|65349|13775,2023-06-25T20:47:57.423316,2023-08-05T13:55:37.364212
38547,5652|11959|50372|22574|70692,2024-07-02T18:58:47.386606,2024-11-28T00:55:08.692975
59676,72581|20694|75437|24912|11338,2023-05-24T07:08:38.463288,2023-09-28T12:03:12.701430
57913,20160|48949|73336|59198|74851,2023-10-30T01:38:34.692426,2024-07-06T19:44:31.497412
37390,46705|67883|78221|32826|77209,2024-11-08T01:46:15.132353,2025-01-13T03:45:50.593340
244,2284|51270|54758|55009|21081,2023-11-28T16:49:05.442146,2024-02-15T01:30:29.107113
70750,93311|76227|70464|62967|73182,2024-05-05T16:08:37.803781,2024-12-14T00:17:41.873837
80952,36304|70165|11881|28196|1134,2024-11-25T04:09:21.191949,2025-01-23T18:51:52.364558
65955,7931|22357|24058|34026|26339,2023-04-07T19:15:33.874315,2023-10-31T03:48:35.073213
39706,47941|39870|40023|15053|25029,2024-07-08T14:43:40.062198,2024-08-12T11:17:40.670897
36791,23416|77206|29343|3164|18617,2024-12-26T16:24:20.882376,2025-01-16T04:41:53.880649
7359,28211|5197|23548|24881|86162,2024-06-23T21:34:36.207121,2024-09-19T16:29:01.151552
2044,64103|48085|38100|64568|12246,2023-06-30T17:49:40.784052,2024-02-05T08:49:57.880871
29793,19329|19247|33275|9122|71005,2024-11-17T07:24:47.261254,2024-12-02T13:42:05.503479
78014,83641|44021|23575|60254|26335,2024-10-30T02:52:22.701687,2024-12-12T09:17:40.545707
76936,41345|93756|37220|67883|79824,2024-05-25T23:56:56.203156,2024-08-07T09:04:51.935769
46388,10863|9914|81535|50303|46135,2024-09-08T13:26:27.129310,2024-09-10T15:48:28.897410
81366,66902|28313|4631|61674|82380,2024-01-21T06:27:49.311195,2024-12-27T00:48:02.170828
27699,66902|67585|89812|29962|84631,2023-04-23T18:49:26.431072,2024-07-27T20:50:04.087587
50208,9297|62975|81535|86969|40109,2023-12-08T15:37:31.763453,2024-09-04T09:19:33.597446
88553,18516|29472|20353|66677|65843,2024-08-24T02:27:40.431664,2024-12-22T17:37:18.559646
80785,37766|39497|369|99669|88022,2023-09-21T15:18:24.867686,2023-10-07T05:27:12.211901
54302,98768|58070|45497|9421|12136,2024-08-02T17:45:09.683523,2024-12-05T18:43:53.352269
